DapipId,UNITID,LocationName,ParentName,ParentDapipId,LocationType,Address,GeneralPhone,AdminName,AdminPhone,AdminEmail,Fax
123165,172307,Southwestern Michigan College,-,-,Institution,58900 Cherry Grove Rd; Dowagiac; MI 49047-9793,2697821000,DAVID M MATHEWS,2697821303,dmathews@swmich.edu,
123165002,172307,Niles Area Campus of Southwestern Michigan College,Southwestern Michigan College,123165,Additional Location,2229 US 12; Niles; MI 49120,,,,,
123174,172325,Specs Howard School of Media Arts,-,-,Institution,19900 W Nine Mile Rd; Southfield; MI 48075,2483589000,JONATHAN LIEBMAN,2483589000,,2487469772
123183,172334,Spring Arbor University,-,-,Institution,106 E. Main St; Spring Arbor; MI 49283-9799,5177501200,Gayle Beebe,5177506468,,5177506620
123183002,172334,Spring Arbor University at Alpena,Spring Arbor University,123183,Additional Location,665 Johnson St.; Alpena; MI 49707,,,,,
123183003,172334,Spring Arbor University at Battle Creek,Spring Arbor University,123183,Additional Location,70 W. Michigan Ave.; Suite 200; Battle Creek; MI 49017,,,,,
123183004,172334,Spring Arbor University at Bay City,Spring Arbor University,123183,Additional Location,4228 Two Mile Rd.; Bay City; MI 48706,,,,,
123183005,172334,Spring Arbor University at Glen Oaks Community College,Spring Arbor University,123183,Additional Location,62249 Shimmell Road; Centreville; MI 49032,,,,,
123183006,172334,Spring Arbor University at Metro-Detroit,Spring Arbor University,123183,Additional Location,23400 Michigan Ave.; Suite P20; Dearborn; MI 48124,,,,,
123183007,172334,Spring Arbor University at Citadel of Faith Covenant Church,Spring Arbor University,123183,Additional Location,1419 W. Warren; Detroit; MI 48208,,,,,
123183008,172334,Spring Arbor University at Flint,Spring Arbor University,123183,Additional Location,4458 Oak Bridge Dr.; Flint; MI 48532,,,,,
123183009,172334,Spring Arbor University at Terra Community College,Spring Arbor University,123183,Additional Location,2830 Napoleon Road; Fremont; OH 43420-9670,,,,,
123183010,172334,Spring Arbor University at Gaylord,Spring Arbor University,123183,Additional Location,80 Livingston Blvd.; Gaylord; MI 49735,,,,,
123183011,172334,Spring Arbor University at Grand Rapids,Spring Arbor University,123183,Additional Location,1550 E. Beltline SE; Suite 230; Grand Rapids; MI 49506,,,,,
123183012,172334,Spring Arbor University at Michindoh Conference Center,Spring Arbor University,123183,Additional Location,4545 E. Bacon Rd.; Hillsdale; MI 49242,,,,,
123183013,172334,Spring Arbor University at Howell,Spring Arbor University,123183,Additional Location,Holiday Inn Express; Howell; MI 48855,,,,,
123183014,172334,Spring Arbor University at Ionia,Spring Arbor University,123183,Additional Location,Montcalm CC Ionia Center; Ionia; MI 48846,,,,,
123183015,172334,Spring Arbor University at Jackson,Spring Arbor University,123183,Additional Location,113 W. Michigan Ave.; Suite 201; Jackson; MI 49201,,,,,
123183016,172334,Spring Arbor University at Kalamazoo,Spring Arbor University,123183,Additional Location,3497 South 9th St.; Suite A; Kalamazoo; MI 49009,,,,,
123183017,172334,Spring Arbor University at Metro-Toledo,Spring Arbor University,123183,Additional Location,7495 Secor Rd.; Lambertville; MI 48144,,,,,
123183018,172334,Spring Arbor University at Lansing,Spring Arbor University,123183,Additional Location,4202 Collins Road Suite 100; Lansing; MI 48910,,,,,
123183019,172334,Spring Arbor University at Lake Michigan College Bertrand Crossing Campus,Spring Arbor University,123183,Additional Location,1905 Found Drive; Niles; MI 49120-8988,,,,,
123183020,172334,Spring Arbor University at Petoskey,Spring Arbor University,123183,Additional Location,1515 Howard St.; Petoskey; MI 49770,,,,,
123183021,172334,Spring Arbor University at Davis College,Spring Arbor University,123183,Additional Location,4747 Monroe St.; Toledo; OH 43623,,,,,
123183022,172334,Spring Arbor University at Traverse City,Spring Arbor University,123183,Additional Location,2200 Dendrinos Dr.; Suite 200E; Traverse City; MI 49684,,,,,
123183023,172334,Spring Arbor University at Troy,Spring Arbor University,123183,Additional Location,667 E. Big Beaver Rd.; Troy; MI 48083,,,,,
123183024,172334,Spring Arbor University at Watervliet Community Hospital,Spring Arbor University,123183,Additional Location,400 Medical Park Drive; Watervliet; MI 49098,,,,,
123183025,172334,Spring Arbor University at SW Grand Rapids,Spring Arbor University,123183,Additional Location,Hampton Inn; 755 54th; Wyoming; MI 49509,,,,,
123183026,172334,Spring Arbor University at Grand Rapids,Spring Arbor University,123183,Additional Location,2620 Horizon Dr.; SE; Grand Rapids; MI 49546,,,,,
123183027,172334,Grand Rapids,Spring Arbor University,123183,Additional Location,3333 E. Beltline Ave NE; Suite 200; Grand Rapids; MI 49525,,,,,
123183028,204440,Northwest State Community College,Spring Arbor University,123183,Additional Location,22600 State Route 34; Archbold; OH 43502,,,,,
123183029,204945,Owens Community College,Spring Arbor University,123183,Additional Location,30335 Oregon Road; Perrysburg; OH 43551,,,,,
123183030,172334,Lansing,Spring Arbor University,123183,Additional Location,3405 Belle Chase Blvd; Lansing; MI 48911,,,,,
123183031,172334,American Axle,Spring Arbor University,123183,Additional Location,1 Manufacturing Way; Three Rivers; MI 49093,,,,,
123183032,172334,Lakeland Health,Spring Arbor University,123183,Additional Location,1234 Napier Avenue; St. Joseph; MI 49085,,,,,
123183033,172334,North Central State College-Shelby Campus,Spring Arbor University,123183,Additional Location,175 Mansfield Avenue; Shelby; OH 44901,,,,,
123208,172422,Michigan Career and Technical Institute  (MCTI),-,-,Institution,11611 West Pine Lake Road; Plainwell; MI 49080-9254,2696644461,Jennifer Zuniga,2696649245,zunigaj@michigan.gov,2696649545
123208001,172422,Michigan Career and Technical Institute (MCTI)- Kalamazoo,Michigan Career and Technical Institute  (MCTI),123208,Additional Location,612 North Park Street; Kalamazoo; MI 49007,,,,,
123208002,172422,Michigan Career and Technical Institute (MCTI)- Benton Harbor,Michigan Career and Technical Institute  (MCTI),123208,Additional Location,499 West Main Street; Benton Harbor; MI 49022,,,,,
123217,172440,Finlandia University,-,-,Institution,601 Quincy St; Hancock; MI 49930-1882,9064825300,ROBERT UBBELOHDE,9064877274,robert.ubbelohde@finlandia.edu,9064877509
123235,172477,Western Michigan University Thomas M. Cooley Law School,-,-,Institution,300 S Capitol Ave; Lansing; MI 48901,5173715140,Don LeDuc,5173715140,,
123235003,172477,Thomas M. Cooley Law School - Grand Rapids Campus,Western Michigan University Thomas M. Cooley Law School,123235,Additional Location,111 Commerce Avenue; SW; Grand Rapids; MI 49503,,,,,
123235004,172477,Thomas M. Cooley Law School - Oakland County Campus,Western Michigan University Thomas M. Cooley Law School,123235,Additional Location,2630 Featherstone; Auburn Hills; MI 48326,,,,,
123235005,172477,Thomas M. Cooley Law School - Ann Arbor,Western Michigan University Thomas M. Cooley Law School,123235,Additional Location,3475 Plymouth Road; Ann Arbor; MI 48105-2550,,,,,
123235006,172477,Thomas M. Cooley Law School Tampa Bay Campus,Western Michigan University Thomas M. Cooley Law School,123235,Additional Location,9401 Camden Field Parkway; Riverview; FL 33578,,,,,
123235007,172477,Western Michigan University Thomas M. Cooley Law School - Kalamazoo Location,Western Michigan University Thomas M. Cooley Law School,123235,Additional Location,1903 West Michigan Avenue; Kalamazoo; MI 49008-5433,,,,,
123253,172495,Twin City Beauty College,-,-,Institution,2600 Lincoln Avenue; Saint Joseph; MI 49085,2694282900,James F. Moored,2694282900,tcbeautycollege@sbcglobal.net,2694280353
123253002,172495,Tulip City Beauty College,Twin City Beauty College,123253,Additional Location,500 East 8th Street; Suite 500; Holland; MI 49423,,,,,
123253003,172495,Michiana Beauty College,Twin City Beauty College,123253,Additional Location,7321 Heritage Square Drive; Suite #160; Granger; IN 46530,,,,,
123253004,172495,Traverse City Beauty College,Twin City Beauty College,123253,Additional Location,920 Hastings; Traverse City; MI 49686,,,,,
123299,172608,Walsh College of Accountancy and Business Administration,-,-,Institution,3838 Livernois; Troy; MI 48083-5048,2486898282,KEITH A PRETTY,2488231610,kpretty@walshcollege.edu,2488231663
123299002,172608,Walsh College of Accountancy and Business Administration - Novi Campus,Walsh College of Accountancy and Business Administration,123299,Additional Location,41500 Gardenbrook Road; Novi; MI 48375-1313,,,,,
123299003,172608,Walsh College of Accountancy and Business Administration - University Center,Walsh College of Accountancy and Business Administration,123299,Additional Location,44575 Garfield Road; Clinton Township; MI 48038,,,,,
123299004,172608,Walsh College of Accountancy and Business Administration at Wayne County Community College District (WCCCD),Walsh College of Accountancy and Business Administration,123299,Additional Location,University Center; 19305 Vernier Road; Harper Woods; MI 48225,,,,,
123299005,172608,Walsh College of Accountancy and Business Administration at St. Clair County Community College (SC4),Walsh College of Accountancy and Business Administration,123299,Additional Location,University Center; 323 Erie Street; Port Huron; MI 48061-5015,,,,,
123299006,172608,Walsh College of Accountancy and Business Administration at United States Army TACOM (Tank Automotive Command) Headquarters,Walsh College of Accountancy and Business Administration,123299,Additional Location,6501 East 11 Mile Road; Warren; MI 48397-5000,,,,,
123305,172617,Washtenaw Community College,-,-,Institution,4800 E Huron River Dr; Ann Arbor; MI 48106-1610,7349733543,LARRY WHITWORTH,7349733543,whitll@wccnet.edu,7346775408
123305001,172617,Brighton Center - Brighton High School,Washtenaw Community College,123305,Additional Location,7878 Brighton Road; Brighton; MI 48116,,,,,
123305002,172617,Dexter Center - Dexter High School,Washtenaw Community College,123305,Additional Location,2200 N. Parker Road; Dexter; MI 48843,,,,,
123305003,172617,Hartland Center - Hartland Educational Support Service Center,Washtenaw Community College,123305,Additional Location,9525 Highland Road; Howell; MI 48843,,,,,
123314,172635,Wayne County Community College District,-,-,Institution,801 W Fort St; Detroit; MI 48226,3134962600,CURTIS L IVERY,3134962655,civery1@wcccd.edu,
123314002,172635,Wayne County Community College - Northwest Campus,Wayne County Community College District,123314,Additional Location,8551 Greenfield; Detroit; MI 48228,,,,,
123314003,172635,Wayne County Community College District - Western Campus,Wayne County Community College District,123314,Additional Location,9555 Haggerty; Belleville; MI 48111,,,,,
123314004,172635,Wayne County Community College District - Downtown Campus,Wayne County Community College District,123314,Additional Location,1001 West Fort Street; Detroit; MI 48226,,,,,
123314005,172635,Wayne County Community College District - Downriver Campus,Wayne County Community College District,123314,Additional Location,21000 Northline Road; Taylor; MI 48180,,,,,
123323,172644,Wayne State University,-,-,Institution,656 West Kirby Street; Detroit; MI 48202,3135772424,IRVIN D REID,3135773577,ad6684@wayne.edu,
123323002,172644,Wayne State University at Macomb Education Center,Wayne State University,123323,Additional Location,16480 Hall Road; Clinton Township; MI 48038,,,,,
123323003,172644,Wayne State University at University Center at Macomb,Wayne State University,123323,Additional Location,44575 Garfield Road; Clinton Township; MI 48038,,,,,
123323004,172644,Wayne State University at Dearborn School District,Wayne State University,123323,Additional Location,18500 Oakwood Blvd.; Dearborn; MI 48124,,,,,
123323005,172644,Wayne State University at Ford Motor Company,Wayne State University,123323,Additional Location,19000 Hubbard; Dearborn; MI 48126,,,,,
123323006,172644,Wayne State University at Focus Hope,Wayne State University,123323,Additional Location,1400 Oakman Blvd.; Detroit; MI 48238,,,,,
123323007,172644,Wayne State University at Oakland Center,Wayne State University,123323,Additional Location,33737 W. 12 Mile Road; Farmington Hills; MI 48331,,,,,
123323008,172644,Wayne State University at St. Clair County Community College,Wayne State University,123323,Additional Location,323 Erie St.; Port Huron; MI 48060,,,,,
123323009,172644,Wayne State University at Advanced Technology and Education Center,Wayne State University,123323,Additional Location,14500 East Twelve Mile Road; Warren; MI 48088,,,,,
123323010,172644,Wayne State University at Wyandotte Public Schools,Wayne State University,123323,Additional Location,1275  15th Street; Wyandotte; MI 48192,,,,,
123323011,172644,Wayne State University at Oakland Community College,Wayne State University,123323,Additional Location,2900 Featherstone Road; Auburn Hills; MI 48326,,,,,
123323012,172644,Wayne State University at Wayne RESA,Wayne State University,123323,Additional Location,33500 Van Born; Wayne; MI 48184,,,,,
123323013,172644,Wayne State University at US Steel,Wayne State University,123323,Additional Location,4425 W. Jefferson Avenue; Ecorse; MI 48229,,,,,
123323014,172644,Wayne State University at Schoolcraft Center,Wayne State University,123323,Additional Location,18600 Haggerty Road; Livonia; MI 48152,,,,,
123323015,172644,Wayne State University at Advanced Technology and Education Center,Wayne State University,123323,Additional Location,14601 East Twelve Mile Road; Warren; MI 48088,,,,,
123323016,172644,Wyandotte Public Schools,Wayne State University,123323,Additional Location,540 Eureka Road; Wyandotte; MI 48192,,,,,
123323017,171535,Oakland Community College,Wayne State University,123323,Additional Location,27055 Orchard Lake Rd; Farmington Hills; MI 48334,,,,,
123323018,172644,Dearborn School District,Wayne State University,123323,Additional Location,18700 Audette; Dearborn; MI 48124,,,,,
123323019,172644,Detroit Public Schools Community District,Wayne State University,123323,Additional Location,3011 W. Grand Blvd.; Detroit; MI 48202,,,,,
123323020,172644,Ford Motor Company,Wayne State University,123323,Additional Location,15011 Commerce Drive South; Dearborn; MI 48120,,,,,
123323021,172644,Hamtramck Public Schools,Wayne State University,123323,Additional Location,3201 Roosevelt; Hamtramck; MI 48212,,,,,
123323022,172644,Macomb ISD,Wayne State University,123323,Additional Location,44001 Garfield Road; Clinton Township; MI 48038,,,,,
123323023,172644,Melvindale-Northern Allen Park Public Schools,Wayne State University,123323,Additional Location,18530 Prospect Street; Melvindale; MI 48122,,,,,
123323024,172644,New Paradigm for Education: Detroit Edison Public School Academy,Wayne State University,123323,Additional Location,1903 Wilkins Street; Detroit; MI 48207,,,,,
123323025,172644,Troy School District,Wayne State University,123323,Additional Location,4400 Livernois Road; Troy; MI 48098,,,,,
123323026,172644,Wayne State University Mike Ilitch School of Business,Wayne State University,123323,Additional Location,2771 Woodward; Detroit; MI 48202,,,,,
123323027,172644,Jackson College Center,Wayne State University,123323,Additional Location,2111 Emmons Road; Jackson; MI 49201,,,,,
123323028,172200,Schoolcraft College,Wayne State University,123323,Additional Location,39201 W. Seven Mile Road; Livonia; MI 48152,,,,,
123332,172671,West Shore Community College,-,-,Institution,3000 N Stiles Rd; Scottville; MI 49454-0277,2318450824- ext. 3124,CHARLES  T. DILLON,2318456211- ext. 3117,ctdillon@westshore.edu,2318455083
123332002,172671,West Shore Community College at Manistee County Education Center,West Shore Community College,123332,Additional Location,1465 E. Parkdale; Manistee; MI 49660,,,,,
123332003,172671,Public Safety Training Center,West Shore Community College,123332,Additional Location,6050 North U.S. 31; Free Soil; MI 49411,,,,,
123341,172699,Western Michigan University,-,-,Institution,1903 West Michigan Avenue; Kalamazoo; MI 49008-5167,2693873530,Judith I. Bailey,2693872000,,
123341002,172699,Western Michigan University at Battle (Kendall Center),Western Michigan University,123341,Additional Location,50 W. Jackson; Battle Creek; MI 49017,,,,,
123341004,172699,Western Michigan University at Grand Rapids: The Graduate Center-Beltline,Western Michigan University,123341,Additional Location,2333 East Beltline Avenue; SE; Grand Rapids; MI 49546,,,,,
123341005,172699,Lansing Regional Center,Western Michigan University,123341,Additional Location,6105 West St. Joseph Highway; Suite. 205; Lansing; MI 48917-4850,,,,,
123341006,172699,Western Michigan University at Muskegon,Western Michigan University,123341,Additional Location,221 S. Quarterline Road; Muskegon; MI 49442-1783,,,,,
123341007,172699,Western Michigan University at Traverse City,Western Michigan University,123341,Additional Location,NMC University Center; 2200 Dendrinos Dr. Ste 200-B; Traverse City; MI 49684,,,,,
123341008,172699,Southwest Regional Center,Western Michigan University,123341,Additional Location,2510 Lakeview Ave.; St. Joseph; MI 49085,,,,,
123341009,172699,Western Michigan University at Grand Rapids: The Graduate Center-Downtown,Western Michigan University,123341,Additional Location,200 Ionia Avenue; SW; Grand Rapids; MI 49503,,,,,
123341010,172699,Holland Regional Center,Western Michigan University,123341,Additional Location,100 East 8th Street; Holland; MI 49423,,,,,
123341011,172699,Western Michigan University at Ferris State University,Western Michigan University,123341,Additional Location,1201 S. State St.; CCS 3001; Big Rapids; MI 49307-2737,,,,,
123341012,172699,Western Michigan University at Northern Michigan University,Western Michigan University,123341,Additional Location,1401 Presque Isle Ave.; Marquette; MI 49855-5301,,,,,
123341013,172699,Western Michigan University at Saginaw Public School District,Western Michigan University,123341,Additional Location,1505 Ottawa Blvd.; Saginaw; MI 48602,,,,,
123341014,172699,Western Michigan University at MetroDetroit - Royal Oak,Western Michigan University,123341,Additional Location,739 S. Washington; Royal Oak; MI 48067-3898,,,,,
123341015,172699,Western Michigan University at MetroDetroit - Southfield,Western Michigan University,123341,Additional Location,22322 Rutland Dr.; Southfield; MI 48075-4793,,,,,
123341016,172699,Western Michigan University at Borgess Medical Center,Western Michigan University,123341,Additional Location,1521 Gull Road; Kalamazoo; MI 49048,,,,,
123341017,172699,Western Michigan University at Bronson Hospital,Western Michigan University,123341,Additional Location,601 John Street; Kalamazoo; MI 49007,,,,,
123341018,172699,Western Michigan University at Parker Hannifin Corporation,Western Michigan University,123341,Additional Location,2220 Palmer Avenue; Kalamazoo; MI 49001,,,,,
123341019,172699,Western Michigan University at Wayne County Community College,Western Michigan University,123341,Additional Location,19305 Vernier Road; Harper Woods; MI 48225,,,,,
123341020,172699,Thomas M. Cooley Law School- Lansing,Western Michigan University,123341,Additional Location,300 S. Capital Avenue; Lansing; MI 48933,,,,,
123341021,172699,Thomas M. Cooley Law School - Auburn Hills,Western Michigan University,123341,Additional Location,2630 Featherstone; Auburn Hills; MI 48326,,,,,
123341022,172699,Thomas M. Cooley Law School - Grand Rapids,Western Michigan University,123341,Additional Location,111 Commerce Avenue SW; Grand Rapids; MI 49503,,,,,
123341023,172699,Thomas M. Cooley Law School - Riverview,Western Michigan University,123341,Additional Location,9445 Camden Field Parkway; Riverview; FL 33578,,,,,
123341024,172699,WMU-Punta Gorda,Western Michigan University,123341,Additional Location,26300 Airport Road; Punta Gorda; FL 33950,,,,,
123341025,172699,WMU-Lansing,Western Michigan University,123341,Additional Location,MC 8200W; 210 West Shiawassee St.; Lansing; MI 48901-7210,,,,,
123350,172705,Western Theological Seminary,-,-,Institution,101 E 13th St; Holland; MI 49423-3622,6163928555,DENNIS N VOSKUIL,6163928555,dennis.voskuil@westernsem.edu,6163927717
123396,172866,Academy College,-,-,Institution,1600 W. 82nd Street; Bloomington; MN 55431,9528510066,NANCY OLSON,9528510066,NGO@ACADEMYCOLLEGE.EDU,9528510094
123402,172918,Alexandria Technical and Community College,-,-,Institution,1601 Jefferson Streeet; Alexandria; MN 56308,3207620221,Kevin Kopischke,3207624520,kevink@alextech.edu,
123402002,172918,Alexandria Technical College at St.Cloud State University,Alexandria Technical and Community College,123402,Additional Location,720 4th Avenue S.; St. Cloud; MN 56301-4498,,,,,
123411,172927,Takoda Institute of Higher Education a Division of American Indian OIC,-,-,Institution,1845 E. Franklin Ave; Minneapolis; MN 55404-2221,6123413358,Lee Antell,6123413358- ext. 117,,6123413766
123420,172954,Anoka Technical College,-,-,Institution,1355 W Hwy 10; Anoka; MN 55303,7635764700,ANNE WEYANDT,7635764850,aweyandt@ank.tec.mn.us,
123420002,172954,Anoka Technical College at Anoka County Airport,Anoka Technical College,123420,Additional Location,2151 Pennsylvania Avenue; Blaine; MN 55427,,,,,
123420003,172954,Anoka Technical College at Cambridge-Isanti High School,Anoka Technical College,123420,Additional Location,430 NW 8th Avenue; Cambridge; MN 55008,,,,,
123420004,172963,Anoka-Ramsey Community College,Anoka Technical College,123420,Additional Location,300 Spirit River Dr.; Cambridge; MN 55008,,,,,
123439,172963,Anoka-Ramsey Community College,-,-,Institution,11200 Mississippi Blvd. NW; Coon Rapids; MN 55433,7634272600,Patrick M. Johns,7634223333,Patrick.Johns@anokaramsey.edu,7634223341
123439002,172963,Anoka-Ramsey Community College - Cambridge Campus,Anoka-Ramsey Community College,123439,Additional Location,300 Polk Street South; Cambridge; MN 55008,,,,,
123439003,172963,Anoka-Ramsey Community College at Becker High School,Anoka-Ramsey Community College,123439,Additional Location,12000 Hancock Street; Becker; MN 55308,,,,,
123439004,172963,Anoka-Ramsey Community College at Columbia Heights High School,Anoka-Ramsey Community College,123439,Additional Location,1400 49th Ave. NE; Columbia Heights; MN 55421,,,,,
123439005,172963,Anoka-Ramsey Community College at Therapeutic and Holistic Health Center (THHC),Anoka-Ramsey Community College,123439,Additional Location,11650 Round Lake Blvd; Suite 101; Coon Rapids; MN 55433,,,,,
123439006,172963,Anoka-Ramsey Community College at Elk River Senior High School,Anoka-Ramsey Community College,123439,Additional Location,900 School Street NW; Elk River; MN 55330,,,,,
123439007,172963,Anoka-Ramsey Community College at Fridley Middle School,Anoka-Ramsey Community College,123439,Additional Location,6100 Moore Lake Dr. W.; Minneapolis; MN 55432,,,,,
123439008,172963,Anoka-Ramsey Community College at National Sports Center,Anoka-Ramsey Community College,123439,Additional Location,1700 105th Ave. NE; Minneapolis; MN 55449,,,,,
123439009,172963,Anoka-Ramsey Community College at Monticello High School,Anoka-Ramsey Community College,123439,Additional Location,5225 School Blvd.; Monticello; MN 55362,,,,,
123439010,172963,Anoka-Ramsey Community College at North Branch School District,Anoka-Ramsey Community College,123439,Additional Location,6644 Main Street; North Branch; MN 55056,,,,,
123439011,172963,Anoka-Ramsey Community College at St. Francis High School,Anoka-Ramsey Community College,123439,Additional Location,3325 Bridge Street; St. Francis; MN 55070,,,,,
123439012,172963,St. Cloud Technical College,Anoka-Ramsey Community College,123439,Additional Location,1540 Northway Drive; St. Cloud; MN 56303,,,,,
123439013,174428,Normandale Community College,Anoka-Ramsey Community College,123439,Additional Location,9700 France Avenue South; Bloomington; MN 55431,,,,,
123439014,173799,Inver Hills Community College,Anoka-Ramsey Community College,123439,Additional Location,2500 East 80th Street; Inver Grove Heights; MN 55076,,,,,
123439015,172963,Spectrum High School,Anoka-Ramsey Community College,123439,Additional Location,17796 Industrial Circle NW; Elk River; MN 55330,,,,,
123439016,172963,North Branch Area High School,Anoka-Ramsey Community College,123439,Additional Location,38175 Grand Avenue; North Branch; MN 55056,,,,,
123466,173045,Augsburg University,-,-,Institution,2211 Riverside Ave; Minneapolis; MN 55454,6123301000,WILLIAM FRAME,6123301001,,
123466003,173045,Augsburg College at St. Stephen Lutheran Church,Augsburg University,123466,Additional Location,8400 France Avenue South; Bloomington; MN 55431-1519,,,,,
123466005,173045,Augsburg College at Rochester,Augsburg University,123466,Additional Location,810 3rd Avenue SE; Rochester; MN 55904,,,,,
123466006,173045,Augsburg College at United Hospital,Augsburg University,123466,Additional Location,333 North Smith Avenue; St. Paul; MN 55102,,,,,
123466007,173045,Augsburg College Physician Assistant Studies Program- Luther Seminary Campus,Augsburg University,123466,Additional Location,2481 Como Ave.; St. Paul; MN 55108,,,,,
123475,173063,Riverland Community College,-,-,Institution,1900 8th Ave NW; Austin; MN 55912,5074330600,Terry Leas,5074330517,tleas@river.cc.mn.us,5074330515
123475002,173063,Riverland Community College - Albert Lea Campus,Riverland Community College,123475,Additional Location,2200 Riverland Drive; Albert Lea; MN 56007,,,,,
123475003,173063,Riverland Community College at Owatonna College Center,Riverland Community College,123475,Additional Location,965 Alexander Dr SW; Owatonna; MN 55060,,,,,
123475004,173063,Riverland Community College at Viracon University,Riverland Community College,123475,Additional Location,800 Park Drive; Owatonna; MN 55060-4935,,,,,
123475005,173063,South Central College- North Mankato Campus,Riverland Community College,123475,Additional Location,1920 Lee Blvd; North Mankato; MN 56003,,,,,
123475006,173063,Federal Correctional Institution - Waseca,Riverland Community College,123475,Additional Location,1000 University Drive SW; Waseca; MN 56093,,,,,
123484,173115,Northwest Technical College,-,-,Institution,905 Grant Avenue SE; Bemidji; MN 56601-4907,2187554270,Dr. Charles P. Giammona,2187554278,cgiammona@ntcmn.edu,2187554289
123484002,173115,Northwest Technical College Hoffman Building,Northwest Technical College,123484,Additional Location,808 Paul Bunyan Drive; Bemidji; MN 56601,,,,,
123493,173124,Bemidji State University,-,-,Institution,1500 Birchmont Drive NE; Bemidji; MN 56601,8004752001,Jon E. Quistgaard,2187552040,jquistgaard@bemidjistate.edu,2187554048
123493002,173124,Bemidji State University at Anoka Ramsey Community College,Bemidji State University,123493,Additional Location,300 Spirit River Dri; Cambrige; MN 55008,,,,,
123493003,173124,Bemidji State University at Natrona County School District,Bemidji State University,123493,Additional Location,970 Glen Ave.; Casper; WY 82601,,,,,
123493004,173124,Bemidji State University at Anoka Ramsey Community College - Coon Rapids,Bemidji State University,123493,Additional Location,11200 Mississippi Bl; Coon Rapids; MN 55433,,,,,
123493005,173124,Bemidji State University at Lake Superior College,Bemidji State University,123493,Additional Location,2101 Trinity Rd.; Duluth; MN 55811,,,,,
123493006,173124,Bemidji State University at Arrowhead University Center,Bemidji State University,123493,Additional Location,1515 E 25 st; Hibbing; MN 55746,,,,,
123493007,173124,Bemidji State University at Early Childhood Cent,Bemidji State University,123493,Additional Location,Early Childhood Cent; Red Lake; MN 56671,,,,,
123493008,173124,Bemidji State University at Metro State University,Bemidji State University,123493,Additional Location,700 East 7th Street; St. Paul; MN 55106,,,,,
123493009,173124,Bemidji State University at Bemidji High School,Bemidji State University,123493,Additional Location,2900 Division Street West; Bemidji; MN 56601,,,,,
123493010,173124,Alexandria Technical College,Bemidji State University,123493,Additional Location,1601 Jefferson St.; Alexandria; MN 56308,,,,,
123493011,173124,Marvin Windows and Doors,Bemidji State University,123493,Additional Location,801 State Ave Ne; Warroad; MN 56763,,,,,
123493012,174376,North Hennepin Community College,Bemidji State University,123493,Additional Location,7411 85th Ave N; Brooklyn Park; MN 55445,,,,,
123493013,173124,Falls High School,Bemidji State University,123493,Additional Location,1515 11th Street; International Falls; MN 56649,,,,,
123509,173142,Bethany Lutheran College,-,-,Institution,700 Luther Dr; Mankato; MN 56001,5073447000,Dan Bruss,5073447330,danbruss@blc.edu,5073447376
123518,150145,Bethel University,-,-,Institution,3900 Bethel Drive; St. Paul; MN 55112,6516386400,GEORGE BRUSHABER,6516386242,g-brushaber@bethel.edu,6516386001
123518002,150145,Bethel University at Red Fox Road,Bethel University,123518,Additional Location,1200 Red Fox Road; Arden Hills; MN 55112,,,,,
123518003,150145,Bethel University at Normandale Place,Bethel University,123518,Additional Location,8201 Norman Center D; Bloomington; MN 55437,,,,,
123518004,150145,Bethel University at North Hennepin Community College,Bethel University,123518,Additional Location,7411 85th Ave. North; Brooklyn Park; MN 55445-2231,,,,,
123518006,150145,Bethel University at Centennial School District Office,Bethel University,123518,Additional Location,1 North Road; Circle Pines; MN 55014,,,,,
123518007,150145,Bethel University at Fond du Lac Tribal and Community College,Bethel University,123518,Additional Location,2101 14th St.; Cloquet; MN 55720,,,,,
123518008,150145,Bethel University at The Inn on Lake Superior,Bethel University,123518,Additional Location,350 Canal Park Drive; Duluth; MN 55802-2316,,,,,
123518009,150145,Bethel University at Grace Church,Bethel University,123518,Additional Location,9301 Eden Prairie Road; Eden Prairie; MN 55347,,,,,
123518010,150145,Bethel University at Maple Grove Community Center,Bethel University,123518,Additional Location,12951 Weaver Lake Road; Maple Grove; MN 55369-9409,,,,,
123518011,150145,Bethel University at Meeting Room at Town Green,Bethel University,123518,Additional Location,7991 Main St. N; Maple Grove; MN 55369-9409,,,,,
123518012,150145,Bethel University at Intermediate District 287,Bethel University,123518,Additional Location,1820 Xenium Lane North; Plymouth; MN 55441,,,,,
123518013,150145,Bethel University at Rochester Community College,Bethel University,123518,Additional Location,851 30th Avenue SW; Rochester; MN 55904,,,,,
123518014,150145,Bethel University at ISD 47 Sauk Rapids - Rice High School,Bethel University,123518,Additional Location,1835 Osauka Road NE; Sauk Rapids; MN 56379,,,,,
123518015,150145,Bethel University at Bethel Office Center,Bethel University,123518,Additional Location,1306 West Cty Rd F; St. Paul; MN 55112-6999,,,,,
123518016,150145,Bethel University at Frogtown-Summit-University,Bethel University,123518,Additional Location,849 University Avenue W; St. Paul; MN 55104-4808,,,,,
123518017,150145,Bethel University at Pine City Technical College,Bethel University,123518,Additional Location,900 4th St. SE; Pine City; MN 55063,,,,,
123518018,150145,Bethel University at Cambridge- Isanti High School,Bethel University,123518,Additional Location,315- 7th Lane North East; Cambridge; MN 55008,,,,,
