PersonId,Gender,YearsOfExperience,AcceptingNewStudent,City,State,ZipCode,RaceEthnicity
11538,unidentified,24,0,Carsonville,MI,48419,white
11539,unidentified,18,1,Washington,MI,48095,Black or African American
11540,unidentified,19,0,Herndon,PA,17830,Black or African American
11541,male,2,1,New russia,NY,12964,white
11542,unidentified,1,0,Anchorage,KY,40223,white
11543,male,26,0,Palmetto,GA,30268,white
11544,unidentified,10,1,Blunt,SD,57522,Black or African American
11545,unidentified,12,0,Grand marais,MI,49839,Black or African American
11546,unidentified,24,1,Elko,MN,55020,white
11547,unidentified,26,1,Plover,IA,50573,Hispanic
11548,unidentified,11,0,Greenville,OH,45331,white
11549,male,28,1,Douglas,AK,99824,white
11550,unidentified,14,0,Leland,MI,49654,white
11551,unidentified,26,0,Berry,KY,41003,Hispanic
11552,unidentified,15,1,Paoli,IN,47454,Hispanic
11553,unidentified,21,0,Britt,IA,50423,Black or African American
11554,unidentified,8,0,Eufaula,AL,36027,Hispanic
11555,unidentified,25,0,Millheim,PA,16854,Black or African American
11556,unidentified,16,1,Valparaiso,NE,68065,Black or African American
11557,unidentified,10,1,Worthington,IA,52078,white
11558,unidentified,9,1,New millport,PA,16861,Pacific Islander
11559,male,18,1,Terrell,NC,28682,white
11560,unidentified,29,1,Cape elizabeth,ME,4107,white
11561,male,15,1,Nicholville,NY,12965,Black or African American
11562,male,30,0,Bangor,NY,12966,American Indian or Alaska Native
11563,male,1,1,North lawrence,NY,12967,Asian
11564,unidentified,12,0,Wasta,SD,57791,white
11565,unidentified,20,1,Whitehouse,OH,43571,white
11566,unidentified,13,0,Cheriton,VA,23316,white
11567,female,20,0,Sapphire,NC,28774,white
11568,unidentified,1,1,Palermo,ME,4354,white
11569,unidentified,22,0,Matthews,IN,46957,Hispanic
11570,female,20,1,Zcta 30122,GA,30122,white
11571,unidentified,24,1,Viewtown,VA,22746,Black or African American
11572,male,2,0,Owls head,NY,12969,Pacific Islander
11573,male,13,1,Paul smiths,NY,12970,Hispanic
11574,unidentified,16,0,Nottingham,PA,19362,white
11575,unidentified,18,0,Lacombe,LA,70445,white
11576,unidentified,24,1,Saint helena,CA,94574,Black or African American
11577,unidentified,28,0,Copperopolis,CA,95228,white
11578,male,10,0,Lake city,FL,32055,Asian
11579,unidentified,13,0,Leroy,MI,49655,white
11580,unidentified,6,1,East smethport,PA,16730,white
11581,unidentified,5,1,North sutton,NH,3260,white
11582,unidentified,6,1,Zcta 20171,VA,20171,white
11583,unidentified,19,1,Burlington,IA,52601,white
11584,unidentified,4,1,Albany,KY,42602,white
11585,male,29,1,Peru,NY,12972,white
11586,unidentified,28,0,Landover hills,MD,20784,Black or African American
11587,unidentified,25,1,Ray,MI,48096,Black or African American
11588,unidentified,12,0,Argyle,IA,52619,white
11589,unidentified,11,1,Folcroft,PA,19032,Pacific Islander
11590,unidentified,7,0,North fond du la,WI,54937,white
11591,male,22,0,Port henry,NY,12974,white
11592,unidentified,17,1,Grant,IA,50847,Black or African American
11593,unidentified,2,0,Northwood,NH,3261,white
11594,unidentified,8,1,Mc intosh,AL,36553,white
11595,male,9,1,Rouses point,NY,12979,white
11596,male,3,0,Saint regis fall,NY,12980,white
11597,male,8,1,Saranac,NY,12981,white
11598,male,11,0,Saranac lake,NY,12983,white
11599,unidentified,2,0,Cleveland,OH,44104,Black or African American
11600,unidentified,27,1,Stebbins,AK,99671,white
11601,unidentified,14,0,Iron ridge,WI,53035,Hispanic
11602,unidentified,26,0,Milton mills,NH,3852,American Indian or Alaska Native
11603,unidentified,2,0,Miami,FL,33144,Asian
11604,male,22,1,Schuyler falls,NY,12985,white
11605,unidentified,22,1,Concord,VA,24538,white
11606,unidentified,12,1,,MO,51630,white
11607,unidentified,29,1,Fort lauderdale,FL,33316,white
11608,unidentified,17,1,Land o lakes,FL,34639,white
11609,unidentified,7,1,Silverwood,MI,48760,white
11610,unidentified,11,0,Belle plaine,IA,52208,white
11611,unidentified,8,1,Reynoldsville,WV,26422,white
11612,unidentified,25,0,Hindman,KY,41822,white
11613,female,29,1,Burlington,WY,82411,white
11614,unidentified,27,0,Milwaukee,WI,53205,Black or African American
11615,unidentified,19,0,Jenera,OH,45841,white
11616,unidentified,14,1,Paradis,LA,70080,white
11617,unidentified,13,0,Peralta,NM,87042,white
11618,unidentified,27,1,Brooksville,KY,41004,Hispanic
11619,male,10,1,Baldwinville,MA,1436,white
11620,unidentified,29,0,Philadelphia,PA,19129,white
11621,unidentified,9,1,Berwick,PA,18603,white
11622,unidentified,3,0,Union city,MI,49094,white
11623,unidentified,29,0,Huntsville,AL,35808,Black or African American
11624,unidentified,17,1,Reedyville,KY,42210,Hispanic
11625,unidentified,10,0,Lawrenceburg,IN,47025,Black or African American
11626,unidentified,13,0,Ocoee,FL,34761,white
11627,male,13,0,Sunmount,NY,12986,white
11628,unidentified,29,1,,AR,38041,Hispanic
11629,male,23,1,Baxley,GA,31513,Asian
11630,male,15,1,Upper jay,NY,12987,white
11631,unidentified,17,1,Patricksburg,IN,47455,white
11632,unidentified,18,1,North woodstock,NH,3262,white
11633,unidentified,16,1,Livermore,CA,94550,white
11634,unidentified,13,0,Lewisburg,OH,45338,white
11635,unidentified,10,1,Ericson,NE,68637,Hispanic
11636,unidentified,18,0,Pittsfield,NH,3263,white
11637,unidentified,16,1,Rabbit hash,KY,41005,Black or African American
11638,unidentified,20,0,Baxter,MN,56425,white
11639,unidentified,22,0,Advent,WV,25231,white
11640,unidentified,15,1,Bradford,RI,2808,white
11641,male,1,0,Vermontville,NY,12989,white
11642,unidentified,1,1,Madison,OH,44057,white
11643,unidentified,27,1,Davenport,IA,52807,white
11644,male,14,0,West chazy,NY,12992,white
11645,unidentified,19,1,Mobridge,SD,57601,Hispanic
11646,male,4,0,Westport,NY,12993,white
11647,male,17,0,Willsboro,NY,12996,white
11648,unidentified,14,1,Alexandria,VA,22305,white
11649,unidentified,14,0,Droop,WV,24946,Hispanic
11650,unidentified,14,0,Madden,MS,39109,white
11651,unidentified,11,0,Beaverton,AL,35544,white
11652,female,3,1,Demorest,GA,30535,white
11653,unidentified,8,1,Lewis run,PA,16738,white
11654,unidentified,29,1,Brockway,MI,48097,Black or African American
11655,unidentified,5,1,Clermont,IN,46234,Asian
11656,unidentified,30,1,Mexico,IN,46958,Hispanic
11657,unidentified,4,1,Deale,MD,20751,white
11658,unidentified,29,0,Danforth,ME,4424,Hispanic
11659,unidentified,22,1,Hickory valley,TN,38042,white
11660,unidentified,24,0,Crystal hill,VA,24539,white
11661,unidentified,9,1,Broaddus,WV,26416,white
11662,unidentified,1,0,Wahoo,NE,68066,Black or African American
11663,unidentified,9,0,Deputy,IN,47230,Black or African American
11664,unidentified,5,1,Lakeville,CT,6039,white
11665,unidentified,17,0,Port charlotte,FL,33953,Asian
11666,unidentified,6,1,Grandy,NC,27939,white
11667,unidentified,30,1,Mapleton,IA,51034,Hispanic
11668,unidentified,27,0,Salisbury,CT,6068,Black or African American
11669,unidentified,18,1,Toledo,OH,43610,Black or African American
11670,male,2,0,Auburn,NY,13021,white
11671,unidentified,13,0,Locust dale,VA,22948,white
11672,unidentified,13,1,Aitkin,MN,56431,white
11673,unidentified,27,0,Grand forks,ND,58203,Hispanic
11674,unidentified,17,0,Silver city,IA,51571,white
11675,unidentified,23,0,Groveland,FL,34736,Asian
11676,unidentified,28,1,Walthill,NE,68067,Black or African American
11677,unidentified,16,1,Van meter,IA,50261,Pacific Islander
11678,unidentified,3,1,Clyattville,GA,31601,Hispanic
11679,unidentified,14,1,Zcta 20175,VA,20175,white
11680,male,16,1,Aurora,NY,13026,white
11681,female,9,1,Mullan,ID,83846,Black or African American
11682,unidentified,17,0,Montgomery,MI,49255,Black or African American
11683,male,12,1,Peachtree city,GA,30269,Black or African American
11684,unidentified,1,0,Hanover,PA,17331,white
11685,unidentified,28,1,Waynesfield,OH,45896,white
11686,unidentified,27,0,Chardon,OH,44024,Black or African American
11687,unidentified,7,0,Glen richey,PA,16837,Black or African American
11688,unidentified,28,1,Pike road,AL,36064,white
11689,male,17,0,Fremont,NH,3044,Pacific Islander
11690,unidentified,9,1,Stuart,FL,34996,white
11691,unidentified,29,1,Hornsby,TN,38044,white
11692,male,4,0,Elfin cove,AK,99825,white
11693,unidentified,5,1,Dayton,OH,45409,white
11694,unidentified,24,0,Watersmeet,MI,49969,white
11695,male,29,0,Baldwinsville,NY,13027,white
11696,unidentified,11,1,Hesperia,MI,49421,white
11697,male,1,0,Bernhards bay,NY,13028,white
11698,unidentified,1,0,Jacksonville,FL,32216,Black or African American
11699,unidentified,30,0,Quail heights,FL,33187,Hispanic
11700,unidentified,13,1,Akeley,MN,56433,white
11701,unidentified,15,1,Sagola,MI,49881,white
11702,unidentified,27,1,Butler,KY,41006,Black or African American
11703,unidentified,22,1,Reisterstown,MD,21136,Hispanic
11704,unidentified,17,1,Harbinger,NC,27941,white
11705,male,7,1,Lawrence,MA,1840,Hispanic
11706,unidentified,28,0,Philadelphia,PA,19130,white
11707,unidentified,6,1,Roderfield,WV,24881,white
11708,unidentified,4,0,Brooklyn,WI,53521,Hispanic
11709,unidentified,10,1,Nodaway,IA,50857,white
11710,unidentified,24,0,Aldrich,MN,56434,white
11711,unidentified,11,0,California,KY,41007,Black or African American
11712,unidentified,23,1,Backus,MN,56435,white
11713,male,15,0,Crossnore,NC,28616,white
11714,unidentified,1,1,Swarthmore,PA,19081,Black or African American
11715,unidentified,22,1,Carrollton,KY,41008,white
11716,unidentified,27,0,Brookville,OH,45309,Black or African American
11717,unidentified,17,1,Georgetown,DE,19947,Hispanic
11718,unidentified,16,0,Corinth,KY,41010,white
11719,unidentified,30,0,Rosemont,WV,26424,white
11720,unidentified,15,1,Appleton,WI,54913,white
11721,unidentified,6,0,Tampa,FL,33616,white
11722,unidentified,15,0,Frisco city,AL,36445,white
11723,unidentified,6,0,Quincy,IN,47456,white
11724,male,21,1,Gustavus,AK,99826,Black or African American
11725,unidentified,20,1,Apex,NC,27502,Black or African American
11726,unidentified,26,1,San martin,CA,95046,Hispanic
11727,unidentified,5,1,Dinwiddie,VA,23841,white
11728,unidentified,21,1,Gardar,ND,58227,white
11729,unidentified,25,1,Berea,WV,26327,white
11730,unidentified,29,0,Put in bay,OH,43456,white
11731,unidentified,18,1,Zcta 20176,VA,20176,white
11732,unidentified,29,0,Clinton,MI,49236,white
11733,male,18,1,Brewerton,NY,13029,white
11734,unidentified,24,0,South branch,MI,48761,white
11735,unidentified,24,0,Okoboji,IA,51355,white
11736,unidentified,29,1,Cincinnati,OH,45207,Black or African American
11737,unidentified,3,0,Pine castle,FL,32809,white
11738,male,8,1,Marietta,NC,28362,white
11739,unidentified,25,1,Andover,OH,44003,white
11740,unidentified,23,0,Miami,IN,46959,Hispanic
11741,unidentified,7,1,Bathgate,ND,58216,Black or African American
11742,unidentified,21,0,Arlington,IN,46104,white
11743,male,4,0,Trenton,NC,28585,white
11744,unidentified,25,1,Meadow creek,WV,25977,Pacific Islander
11745,unidentified,5,0,Arnoldsburg,WV,25234,white
11746,male,27,0,Bridgeport,NY,13030,white
11747,male,30,0,Camillus,NY,13031,white
11748,unidentified,7,1,Honey grove,PA,17035,white
11749,unidentified,11,1,Aaronsburg,PA,16820,white
11750,unidentified,6,1,Salem,NE,68433,white
11751,unidentified,5,1,Tipton,IN,46072,white
11752,unidentified,11,1,Spring run,PA,17262,white
11753,unidentified,28,1,Tamaqua,PA,18252,white
11754,unidentified,19,0,Arlington,KY,42021,white
11755,unidentified,30,1,Tuscarora,PA,17982,white
11756,unidentified,16,0,Community,VA,22306,white
11757,unidentified,6,1,Hancock,MD,21750,unidentified
11758,female,29,0,Micaville,NC,28755,Black or African American
11759,unidentified,3,0,Troy,MI,48098,Black or African American
11760,male,24,1,Marston,NC,28363,white
11761,unidentified,4,0,Seneca,SD,57473,Black or African American
11762,unidentified,18,1,Quincy,MI,49082,white
11763,unidentified,29,1,Toledo,OH,43602,white
11764,unidentified,28,0,Moosic,PA,18507,white
11765,unidentified,9,1,Henderson,WV,25106,white
11766,unidentified,26,0,Zcta 49544,MI,49544,white
11767,unidentified,25,0,Benedict,MN,56436,white
11768,male,15,1,Canastota,NY,13032,white
11769,male,21,0,Warrenton,GA,30828,white
11770,unidentified,13,0,Harrellsville,NC,27942,white
11771,unidentified,30,0,Albuquerque,NM,87108,Black or African American
11772,unidentified,17,1,Washington,NE,68068,Black or African American
11773,unidentified,27,1,Sautee nacoochee,GA,30571,white
11774,male,24,1,Cato,NY,13033,white
11775,unidentified,3,1,Nevada,IA,50201,Hispanic
11776,unidentified,15,1,Minburn,IA,50167,Black or African American
11777,unidentified,25,1,Powhatan point,OH,43942,Black or African American
11778,unidentified,21,0,Appleton,WI,54914,white
11779,unidentified,13,1,Bronson,FL,32621,Hispanic
11780,unidentified,21,0,Bertha,MN,56437,white
11781,unidentified,5,1,Farmersville,OH,45325,Black or African American
11782,unidentified,4,0,Triangle,VA,22172,American Indian or Alaska Native
11783,male,4,0,Cayuga,NY,13034,white
11784,unidentified,19,1,Loganton,PA,17747,Black or African American
11785,unidentified,12,0,Irondale,OH,43932,Hispanic
11786,unidentified,16,1,Harcourt,IA,50544,white
11787,unidentified,24,1,Riva,MD,21140,Hispanic
11788,unidentified,8,0,Paw paw,WV,25434,white
11789,unidentified,14,1,Ardmore,TN,38453,Black or African American
11790,male,25,0,Windsor locks,CT,6096,white
11791,unidentified,26,0,Browerville,MN,56438,white
11792,male,16,1,Cazenovia,NY,13035,white
11793,unidentified,4,0,Bahama,NC,27503,Hispanic
11794,unidentified,18,0,Earlham,IA,50072,white
11795,unidentified,5,0,Roaming shores,OH,44085,white
11796,unidentified,17,1,Dauphin,PA,17018,white
11797,male,15,1,Central square,NY,13036,white
11798,unidentified,27,1,Marathon,FL,33050,white
11799,male,12,1,Chittenango,NY,13037,white
11800,unidentified,6,1,Birchwood,WI,54817,Black or African American
11801,unidentified,25,1,Stillwater,PA,17878,white
11802,unidentified,24,0,Lakeview,OH,43331,white
11803,unidentified,9,1,Erie,PA,16511,white
11804,unidentified,28,0,Disputanta,VA,23842,white
11805,unidentified,5,1,Bristow,NE,68719,white
11806,unidentified,13,0,Mount penn,PA,19606,Black or African American
11807,unidentified,28,0,Batesville,MS,38606,white
11808,unidentified,4,1,Catherine,AL,36728,white
11809,male,8,0,Cicero,NY,13039,Black or African American
11810,unidentified,29,1,Tampa,FL,33617,white
11811,unidentified,3,1,Alkol,WV,25501,Black or African American
11812,unidentified,22,0,New lothrop,MI,48460,Hispanic
11813,unidentified,19,1,Monmouth,ME,4259,Black or African American
11814,unidentified,19,0,Clarissa,MN,56440,white
11815,unidentified,16,0,Crosby,MN,56441,white
11816,unidentified,9,1,Santa fe,NM,87505,Hispanic
11817,unidentified,21,0,Santa clara,CA,95050,Black or African American
11818,unidentified,23,0,Benson,NC,27504,Hispanic
11819,unidentified,27,0,Saint petersburg,FL,33781,white
11820,unidentified,11,1,Hummelstown,PA,17036,Black or African American
11821,unidentified,17,1,Homestead,FL,33033,Hispanic
11822,unidentified,28,1,Dolphin,VA,23843,white
11823,unidentified,13,1,Myra,KY,41549,Hispanic
11824,unidentified,21,1,Radiant,VA,22732,Black or African American
11825,unidentified,1,1,Wilkes barre,PA,18705,white
11826,unidentified,7,0,Trevorton,PA,17881,white
11827,female,11,1,Byron,WY,82412,white
11828,unidentified,20,0,Wiley ford,WV,26767,Black or African American
11829,unidentified,9,1,Allen park,MI,48101,Black or African American
11830,unidentified,30,0,Littleton,WV,26581,white
11831,unidentified,19,0,Marcellus,MI,49067,white
11832,male,15,1,Cincinnatus,NY,13040,Black or African American
11833,male,6,0,Clay,NY,13041,Black or African American
11834,male,18,1,Cleveland,NY,13042,Black or African American
11835,unidentified,13,1,Oxford,PA,19363,white
11836,unidentified,19,0,Glen ridge,FL,33406,white
11837,unidentified,10,1,Panama,IA,51562,white
11838,male,7,0,Shellman,GA,31786,Hispanic
11839,unidentified,22,0,La grange,TN,38046,white
11840,unidentified,13,1,Kentwood,MI,49548,white
11841,unidentified,9,0,Newman grove,NE,68758,white
11842,unidentified,2,0,Pisgah,AL,35765,white
11843,unidentified,1,0,Alpha,KY,42603,white
11844,unidentified,20,1,Ontonagon,MI,49953,white
11845,male,10,1,Constantia,NY,13044,Black or African American
11846,male,10,1,Cortland,NY,13045,Black or African American
11847,unidentified,3,1,Crosslake,MN,56442,white
11848,male,22,1,De ruyter,NY,13052,Hispanic
11849,unidentified,17,1,Saint john,IN,46373,white
11850,unidentified,21,0,Belen,MS,38609,white
11851,unidentified,6,1,Three springs,PA,17264,white
11852,unidentified,6,0,Mount jewett,PA,16740,white
11853,unidentified,6,1,Cushing,MN,56443,white
11854,unidentified,23,0,Covington,KY,41011,Black or African American
11855,unidentified,18,0,Ann arbor,MI,48103,Hispanic
11856,unidentified,28,1,Rouse,KY,41014,American Indian or Alaska Native
11857,unidentified,24,0,Zcta 46235,IN,46235,Pacific Islander
11858,unidentified,26,1,Oakland,CA,94621,white
11859,unidentified,30,1,Athens,TN,37303,Hispanic
11860,unidentified,24,0,Broadway,NC,27505,Hispanic
11861,unidentified,29,1,Escanaba,MI,49829,white
11862,female,11,0,Sky valley,GA,30537,white
11863,male,6,0,Dryden,NY,13053,Hispanic
11864,unidentified,26,1,Shopiere,WI,53511,Black or African American
11865,male,28,0,Durhamville,NY,13054,Hispanic
11866,unidentified,14,0,Stryker,OH,43557,white
11867,unidentified,8,0,Detroit,AL,35552,white
11868,unidentified,19,1,Washington,DC,20001,white
11869,male,9,1,East syracuse,NY,13057,Hispanic
11870,unidentified,8,1,Loganville,WI,53943,white
11871,unidentified,27,1,Grand bay,AL,36541,white
11872,unidentified,7,1,Chili,IN,46926,white
11873,unidentified,27,1,Nashville,TN,37210,white
11874,male,15,0,Haines,AK,99827,Black or African American
11875,unidentified,29,1,Royal,TN,37160,Black or African American
11876,unidentified,1,0,Severn,MD,21144,Hispanic
11877,unidentified,11,1,Tiro,OH,44887,Hispanic
11878,male,25,0,Elbridge,NY,13060,Hispanic
11879,unidentified,28,0,Iowa city,IA,52245,Pacific Islander
11880,unidentified,30,1,Gambrills,MD,21054,white
11881,unidentified,29,0,Zcta 22911,VA,22911,white
11882,unidentified,4,1,Jamestown,KY,42629,white
11883,unidentified,5,1,Santa clara,CA,95051,Black or African American
11884,female,20,0,Florence,MA,1060,white
11885,unidentified,8,1,Columbus,OH,43229,white
11886,unidentified,19,0,Farmington,WV,26571,white
11887,female,1,0,Sardis,GA,30456,Hispanic
11888,unidentified,13,1,Lloyd,FL,32337,white
11889,unidentified,20,0,Mineralwells,WV,26150,American Indian or Alaska Native
11890,unidentified,10,0,Annville,PA,17003,Hispanic
11891,unidentified,18,0,Hernshaw,WV,25107,white
11892,unidentified,3,1,Sebring,FL,33872,white
11893,unidentified,8,1,Sioux rapids,IA,50585,Hispanic
11894,unidentified,27,1,Dry creek,KY,41862,white
11895,unidentified,14,1,Danville,WV,25053,Hispanic
11896,unidentified,20,1,Southaven,MS,38671,white
11897,unidentified,5,1,Culleoka,TN,38451,Black or African American
11898,unidentified,28,0,Cape coral centr,FL,33904,white
11899,male,30,1,Erieville,NY,13061,Hispanic
11900,male,15,0,Etna,NY,13062,Black or African American
11901,male,24,1,Fabius,NY,13063,Black or African American
11902,unidentified,25,0,Port charlotte,FL,33954,Pacific Islander
11903,male,30,0,Waynesboro,GA,30830,white
11904,unidentified,18,1,Hamilton,AL,35570,Black or African American
11905,unidentified,16,0,Safety harbor,FL,34695,Black or African American
11906,unidentified,12,1,Santa clara,CA,95054,Black or African American
11907,male,1,1,Fayetteville,NY,13066,Black or African American
11908,unidentified,28,0,Newville,PA,17241,white
11909,unidentified,7,1,Minor hill,TN,38473,white
11910,unidentified,29,0,Deerwood,MN,56444,white
11911,unidentified,29,0,York,PA,17403,Black or African American
11912,male,14,1,Freeville,NY,13068,white
11913,male,27,0,Fulton,NY,13069,white
11914,unidentified,25,0,Eagle bend,MN,56446,white
11915,male,24,0,Maxton,NC,28364,white
11916,unidentified,3,1,Jacksonville n a,FL,32212,white
11917,unidentified,5,1,Nondalton,AK,99640,Hispanic
11918,unidentified,14,1,Morrisvale,WV,25565,white
11919,male,21,1,Genoa,NY,13071,Black or African American
11920,unidentified,22,1,Zcta 34109,FL,34109,white
11921,unidentified,9,1,Lenox,TN,38047,white
11922,unidentified,19,0,Saxton,PA,16678,white
11923,unidentified,16,1,Marshes siding,KY,42631,white
11924,unidentified,1,0,Trenton,OH,45067,white
11925,unidentified,12,1,Emily,MN,56447,white
11926,unidentified,6,0,Somerton,OH,43713,Asian
11927,female,10,0,Naples,ID,83847,American Indian or Alaska Native
11928,unidentified,1,1,White owl,SD,57792,white
11929,unidentified,13,0,Latonia,KY,41015,Asian
11930,unidentified,20,1,Ireton,IA,51027,Black or African American
11931,unidentified,9,1,Carcassonne,KY,41804,Hispanic
11932,male,27,0,Georgetown,NY,13072,American Indian or Alaska Native
11933,female,8,1,Nordman,ID,83848,Asian
11934,unidentified,23,0,Mirror lake,NH,3853,Asian
11935,unidentified,26,0,Tabor,IA,51653,Black or African American
11936,male,8,1,Groton,NY,13073,Asian
11937,unidentified,5,0,Fifty lakes,MN,56448,white
11938,male,2,0,Stacy,NC,28581,white
11939,unidentified,17,0,Hickman,KY,42050,Black or African American
11940,unidentified,24,1,Galena,MD,21635,unidentified
11941,male,19,1,Lawrence,MA,1841,Hispanic
11942,unidentified,11,1,Stuart,FL,34997,Black or African American
11943,male,8,1,Hannibal,NY,13074,Pacific Islander
11944,unidentified,10,1,Plymouth,WI,53073,white
11945,unidentified,6,1,Mainesburg,PA,16932,Black or African American
11946,unidentified,13,0,Bloomfield,CT,6002,white
11947,unidentified,5,1,Etoile,KY,42131,Black or African American
11948,male,4,0,Hastings,NY,13076,Hispanic
11949,unidentified,11,1,Waddy,KY,40076,white
11950,unidentified,17,0,Tecumseh,MI,49286,white
11951,unidentified,6,0,Lisman,AL,36912,Hispanic
11952,unidentified,13,1,Duryea,PA,18642,white
11953,unidentified,29,0,Madison,MS,39110,white
11954,male,9,1,Homer,NY,13077,white
11955,male,24,1,Wrens,GA,30833,white
11956,male,18,0,Thurmond,NC,28683,white
11957,female,19,1,Zcta 02302,MA,2302,white
11958,unidentified,16,0,Brookhaven,PA,19015,Black or African American
11959,male,11,0,Jamesville,NY,13078,white
11960,unidentified,15,1,Fort ripley,MN,56449,white
11961,female,9,0,Osburn,ID,83849,Pacific Islander
11962,male,1,0,Jordan,NY,13080,white
11963,unidentified,27,0,Eddyville,KY,42038,Hispanic
11964,unidentified,27,1,Dickerson,MD,20842,Black or African American
11965,unidentified,5,1,Ann arbor,MI,48104,Hispanic
11966,unidentified,19,1,Scotts valley,CA,95060,white
11967,unidentified,20,1,Orkney springs,VA,22845,white
11968,unidentified,1,1,Greenwood,DE,19950,Hispanic
11969,unidentified,20,1,Risingsun,OH,43457,white
11970,unidentified,25,0,Dunkirk,MD,20754,white
11971,unidentified,15,1,Arlington,VA,22205,white
11972,unidentified,8,0,Shell rock,IA,50670,white
11973,male,24,1,King ferry,NY,13081,white
11974,unidentified,19,0,Hamden,OH,45634,Hispanic
11975,unidentified,20,0,Buies creek,NC,27506,Hispanic
11976,unidentified,14,1,Ludlow,KY,41016,Pacific Islander
11977,male,14,0,Kirkville,NY,13082,white
11978,female,26,1,Eastanollee,GA,30538,white
11979,unidentified,20,1,Bruceton mills,WV,26525,Black or African American
11980,unidentified,27,0,Persia,IA,51563,Black or African American
11981,unidentified,16,1,Dixie,KY,41017,Hispanic
11982,unidentified,23,0,Placitas,NM,87043,white
11983,unidentified,14,0,Philadelphia,PA,19131,white
11984,unidentified,8,1,Rayland,OH,43943,Black or African American
11985,unidentified,3,0,Floe,WV,25235,white
11986,unidentified,8,0,Bristol,RI,2809,white
11987,unidentified,29,0,Shelbiana,KY,41562,white
11988,unidentified,3,1,New castle,NH,3854,Pacific Islander
11989,unidentified,19,1,Coast guard isla,CA,94501,white
11990,unidentified,5,1,Hatteras,NC,27943,white
11991,unidentified,15,1,Santa cruz,CA,95062,white
11992,unidentified,17,1,Ponderosa,NM,87044,white
11993,male,9,1,Lacona,NY,13083,white
11994,unidentified,28,0,Ann arbor,MI,48105,Hispanic
11995,male,2,1,La fayette,NY,13084,white
11996,unidentified,4,0,Fancy farm,KY,42039,Hispanic
11997,male,4,1,Liverpool,NY,13088,white
11998,unidentified,7,0,Santa cruz,CA,95064,Black or African American
11999,unidentified,17,0,Harrison,TN,37341,white
12000,male,6,1,Mount olive,NC,28365,white
12001,unidentified,28,0,Santa cruz,CA,95065,American Indian or Alaska Native
12002,unidentified,9,1,Carrollwood,FL,33618,white
12003,male,30,1,Bayberry,NY,13090,white
12004,male,10,0,Augusta,GA,30901,white
12005,unidentified,8,1,Tampa,FL,33619,white
12006,unidentified,23,0,Delray,WV,26714,white
12007,unidentified,6,0,Alligator,MS,38720,white
12008,male,24,1,Locke,NY,13092,white
12009,unidentified,9,0,North branch,MI,48461,Hispanic
12010,unidentified,30,0,Spencer,NE,68777,white
12011,male,11,0,Mc graw,NY,13101,white
12012,unidentified,13,1,Erlanger,KY,41018,white
12013,unidentified,12,1,Garrison,MN,56450,white
12014,male,22,1,Manlius,NY,13104,white
12015,unidentified,18,1,Thurman,OH,45685,Hispanic
12016,unidentified,7,1,Callaway,VA,24067,white
12017,unidentified,26,1,Copen,WV,26615,white
12018,unidentified,5,0,Saint paul islan,AK,99660,white
12019,unidentified,23,1,Van wert,IA,50262,Hispanic
12020,unidentified,24,0,Akron,OH,44319,Black or African American
12021,unidentified,18,1,Pompano beach,FL,33071,white
12022,unidentified,12,0,Thornton,IA,50479,Black or African American
12023,male,7,0,Marcellus,NY,13108,white
12024,unidentified,19,1,Springfield,OH,45503,Black or African American
12025,unidentified,26,0,Boca raton,FL,33486,white
12026,unidentified,4,1,Royal,IA,51357,white
12027,unidentified,24,1,Port carbon,PA,17965,white
12028,female,26,0,Pinehurst,ID,83850,Hispanic
12029,unidentified,25,1,Southside,AL,35901,Black or African American
12030,unidentified,28,0,Danville,VA,24540,white
12031,unidentified,24,0,Battle creek,MI,49016,white
12032,male,17,1,Marietta,NY,13110,white
12033,unidentified,4,0,Waterloo,NE,68069,Black or African American
12034,unidentified,10,0,Glen allen,VA,23059,Black or African American
12035,male,30,0,Martville,NY,13111,white
12036,unidentified,5,1,Solsberry,IN,47459,white
12037,unidentified,7,1,West sumner,ME,4292,Asian
12038,female,8,1,Plummer,ID,83851,white
12039,unidentified,5,1,Plymouth,NH,3264,white
12040,unidentified,7,1,Crittenden,KY,41030,white
12041,unidentified,1,1,Wacissa,FL,32361,Black or African American
12042,male,10,0,Rex,GA,30273,American Indian or Alaska Native
12043,male,30,1,Memphis,NY,13112,white
12044,male,8,0,Lawrence,MA,1843,Hispanic
12045,female,14,1,Cambridge,MA,2163,white
12046,male,8,0,Mexico,NY,13114,white
12047,unidentified,5,0,Oaklandon,IN,46236,Hispanic
12048,male,30,1,Minoa,NY,13116,white
12049,unidentified,23,0,Pascagoula,MS,39567,unidentified
12050,unidentified,1,1,Dupont,IN,47231,American Indian or Alaska Native
12051,unidentified,6,1,Queen,PA,16670,white
12052,unidentified,9,0,Waterford,PA,16441,white
12053,unidentified,13,1,Demopolis,AL,36732,white
12054,unidentified,25,0,Zcta 32539,FL,32539,white
12055,unidentified,18,0,Elk mills,MD,21920,white
12056,unidentified,27,1,Rocky ridge,OH,43458,white
12057,unidentified,18,0,Carlton,AL,36515,white
12058,unidentified,7,0,Marion heights,PA,17832,Black or African American
12059,unidentified,1,0,Ann arbor,MI,48108,Hispanic
12060,unidentified,3,1,Fort ashby,WV,26719,white
12061,unidentified,24,1,Pilot knob,MO,63663,white
