createAt,PersonID,commentID
2020-01-27 11:42:12,34365,27880
2020-01-27 13:10:49,10982,14375
2020-01-27 13:42:26,33389,33949
2020-01-27 13:53:20,16510,29194
2020-01-27 14:23:47,56513,32279
2020-01-27 16:06:06,25132,20009
2020-01-27 16:14:34,19356,13802
2020-01-27 17:51:56,3562,33418
2020-01-27 18:03:00,32878,16855
2020-01-27 18:15:48,17128,29706
2020-01-27 18:53:59,21265,27894
2020-01-27 19:40:44,30765,21045
2020-01-27 21:07:11,53684,31955
2020-01-27 22:11:43,15676,22918
2020-01-27 22:34:42,44004,5320
2020-01-27 23:53:28,5178,32231
2020-01-28 00:21:18,12353,5776
2020-01-28 00:39:40,36973,27425
2020-01-28 01:00:58,39704,14178
2020-01-28 01:11:00,48750,16051
2020-01-28 03:02:35,8085,33830
2020-01-28 03:40:37,41527,34844
2020-01-28 04:43:53,13050,27058
2020-01-28 06:47:57,13763,21356
2020-01-28 07:38:02,20412,30577
2020-01-28 07:55:18,2300,25046
2020-01-28 09:15:31,12862,34450
2020-01-28 10:36:04,47921,17289
2020-01-28 11:34:04,28770,9268
2020-01-28 11:43:41,9845,8338
2020-01-28 11:59:22,39428,32915
2020-01-28 12:20:37,18161,26859
2020-01-28 12:26:37,5340,26290
2020-01-28 13:30:25,51362,24650
2020-01-28 13:53:12,35682,30494
2020-01-28 14:08:34,59471,9824
2020-01-28 15:05:35,28427,31848
2020-01-28 15:20:44,51828,2180
2020-01-28 16:07:33,55681,32165
2020-01-28 17:21:34,39783,26528
2020-01-28 18:03:40,5918,33352
2020-01-28 20:35:22,8077,34337
2020-01-28 20:37:51,9046,18515
2020-01-28 20:42:56,59811,27423
2020-01-28 20:48:28,57109,34218
2020-01-28 21:09:43,45118,30739
2020-01-28 22:38:19,14908,34598
2020-01-28 22:39:19,27479,34041
2020-01-28 23:25:00,6101,24161
2020-01-29 00:32:06,46976,27268
2020-01-29 00:55:28,17175,34434
2020-01-29 01:38:34,43608,18814
2020-01-29 01:40:29,47216,32247
2020-01-29 02:04:30,40616,11914
2020-01-29 04:42:28,15126,33449
2020-01-29 05:45:21,4416,13389
2020-01-29 07:49:44,56048,17723
2020-01-29 08:21:06,9402,30686
2020-01-29 08:36:23,4768,9606
2020-01-29 09:06:44,18443,23308
2020-01-29 09:36:54,44111,30823
2020-01-29 09:59:21,19521,21200
2020-01-29 10:18:56,39523,12921
2020-01-29 11:25:15,54086,34086
2020-01-29 11:39:02,27975,31617
2020-01-29 14:06:51,23603,1035
2020-01-29 14:45:22,38823,5209
2020-01-29 14:55:17,47735,29296
2020-01-29 15:46:57,35135,13415
2020-01-29 15:48:34,56069,13441
2020-01-29 15:50:28,42781,31423
2020-01-29 16:06:10,2248,33121
2020-01-29 16:45:24,49720,10724
2020-01-29 17:29:35,43893,17252
2020-01-29 18:42:39,24025,7674
2020-01-29 19:26:01,16988,19638
2020-01-29 20:01:03,46541,10578
2020-01-29 20:16:38,40717,27657
2020-01-29 20:17:48,18562,31175
2020-01-29 20:48:20,51895,12362
2020-01-29 21:33:10,18293,5336
2020-01-29 22:04:23,32285,15137
2020-01-29 22:12:02,50072,10337
2020-01-29 23:41:12,54366,33258
2020-01-29 23:59:53,11343,21632
2020-01-30 01:10:15,32115,27444
2020-01-30 01:24:47,55248,31901
2020-01-30 01:41:33,58949,2275
2020-01-30 02:38:02,34099,31094
2020-01-30 03:08:37,58576,30270
2020-01-30 03:14:53,21102,27618
2020-01-30 03:34:29,39052,16778
2020-01-30 06:53:28,34531,17220
2020-01-30 08:22:39,22156,31660
2020-01-30 09:04:15,18934,19748
2020-01-30 09:14:35,41111,27520
2020-01-30 09:30:54,28839,33211
2020-01-30 09:53:13,43757,28216
2020-01-30 10:42:47,47308,29001
2020-01-30 11:48:06,27857,15847
2020-01-30 12:32:02,19286,19540
2020-01-30 15:31:11,43614,2123
2020-01-30 16:24:05,13032,34499
2020-01-30 17:22:16,20840,14637
2020-01-30 17:23:59,53859,34307
2020-01-30 18:18:27,2775,7759
2020-01-30 19:35:53,11861,6658
2020-01-30 19:44:58,46630,34739
2020-01-30 20:04:49,12111,34191
2020-01-30 20:58:23,28282,22683
2020-01-30 21:26:46,48183,31012
2020-01-30 21:28:22,52797,34347
2020-01-30 22:52:08,4607,28504
2020-01-30 23:55:08,11849,29779
2020-01-31 01:21:40,34746,33848
2020-01-31 03:24:32,57758,14132
2020-01-31 04:03:38,35892,18516
2020-01-31 04:53:53,33583,14571
2020-01-31 05:34:25,2431,29222
2020-01-31 09:15:49,3505,11136
2020-01-31 10:10:12,55184,29116
2020-01-31 10:12:36,20199,33525
2020-01-31 10:37:53,13808,23209
2020-01-31 11:04:49,56119,27997
2020-01-31 11:26:19,21237,22716
2020-01-31 12:35:53,50951,33984
2020-01-31 15:19:49,6302,28541
2020-01-31 15:44:09,12546,32852
2020-01-31 15:47:02,16702,33933
2020-01-31 16:20:55,37491,34071
2020-01-31 16:22:41,20188,19908
2020-01-31 16:43:54,3077,31081
2020-01-31 16:51:52,23350,1368
2020-01-31 17:14:08,44400,26958
2020-01-31 18:35:23,43016,6606
2020-01-31 21:00:52,13916,30463
2020-01-31 21:52:39,3676,28794
2020-02-01 00:03:53,12163,19473
2020-02-01 01:00:58,36623,34127
2020-02-01 01:06:44,46062,28176
2020-02-01 01:42:44,59463,20991
2020-02-01 02:09:25,38582,29617
2020-02-01 03:41:17,56109,13990
2020-02-01 04:04:07,52915,32572
2020-02-01 05:08:10,46883,27100
2020-02-01 06:07:47,13252,30171
2020-02-01 06:47:00,56841,22725
2020-02-01 10:36:59,31263,28966
2020-02-01 11:41:28,51160,25596
2020-02-01 11:47:28,10771,32897
2020-02-01 13:25:26,23570,31446
2020-02-01 14:18:29,49549,22274
2020-02-01 15:08:13,2075,32594
2020-02-01 15:20:37,1879,26887
2020-02-01 16:30:50,44782,17940
2020-02-01 17:18:31,58588,15818
2020-02-01 18:25:22,3249,23886
2020-02-01 18:51:38,9841,21033
2020-02-01 18:57:34,7832,26187
2020-02-01 22:07:45,18109,26417
2020-02-01 22:26:20,56260,26574
2020-02-01 22:46:58,13599,5289
2020-02-01 22:53:57,41033,7149
2020-02-01 23:33:57,49513,35166
2020-02-02 00:56:52,45333,34575
2020-02-02 00:57:28,25624,33286
2020-02-02 01:49:59,10446,20684
2020-02-02 01:57:29,14140,27121
2020-02-02 04:01:44,45730,9613
2020-02-02 04:38:37,39350,2258
2020-02-02 04:45:10,4302,23829
2020-02-02 05:23:13,26697,1722
2020-02-02 06:06:33,22118,26208
2020-02-02 07:24:19,2817,32423
2020-02-02 08:53:10,59085,17622
2020-02-02 08:57:56,56060,17704
2020-02-02 10:50:57,50020,19778
2020-02-02 11:15:29,17189,1722
2020-02-02 12:08:49,35375,13801
2020-02-02 13:30:58,38275,20014
2020-02-02 14:04:24,59176,19437
2020-02-02 14:31:25,18709,27633
2020-02-02 14:56:35,56006,35220
2020-02-02 15:33:02,54370,16657
2020-02-02 15:50:01,37137,33610
2020-02-02 16:07:00,9413,32334
2020-02-02 16:07:49,36693,35044
2020-02-02 16:40:07,44947,33855
2020-02-02 16:55:40,53237,24103
2020-02-02 17:38:03,34735,27115
2020-02-02 17:51:13,13125,21050
2020-02-02 18:13:07,42351,8750
2020-02-02 18:55:09,44728,26403
2020-02-02 19:06:25,5000,22459
2020-02-02 20:25:54,15279,14997
2020-02-02 21:23:38,9090,24197
2020-02-02 21:25:14,6236,31357
2020-02-02 22:07:57,17496,34545
2020-02-02 23:13:18,57958,34044
2020-02-03 00:24:23,35550,14960
2020-02-03 00:42:18,11061,31844
2020-02-03 01:28:27,57108,32632
2020-02-03 01:31:07,47788,19230
2020-02-03 01:36:48,19055,28843
2020-02-03 01:52:21,25172,5824
2020-02-03 03:16:55,30539,10258
2020-02-03 05:05:11,8570,20800
2020-02-03 06:24:29,44853,30843
2020-02-03 06:46:58,55239,6787
2020-02-03 07:01:45,50144,31363
2020-02-03 07:25:06,44430,28554
2020-02-03 09:46:09,59188,32052
2020-02-03 09:52:23,47954,33844
2020-02-03 09:58:11,26884,18549
2020-02-03 10:43:47,22979,27900
2020-02-03 10:58:05,33714,30891
2020-02-03 11:11:54,21666,27423
2020-02-03 12:25:24,21730,31972
2020-02-03 12:42:25,16113,33360
2020-02-03 13:14:45,28919,16596
2020-02-03 13:18:17,52131,33880
2020-02-03 14:01:03,52295,28704
2020-02-03 14:54:38,53204,20373
2020-02-03 15:36:12,8166,29121
2020-02-03 15:48:14,26191,30905
2020-02-03 16:50:26,15211,31611
2020-02-03 16:54:57,32431,25301
2020-02-03 17:01:10,56249,28681
2020-02-03 17:20:49,16992,35254
2020-02-03 18:12:07,33604,7139
2020-02-03 18:34:45,9272,33770
2020-02-03 19:05:54,57949,29970
2020-02-03 19:06:34,2640,32714
2020-02-03 19:30:30,51093,27565
2020-02-03 22:52:11,41714,23023
2020-02-04 01:41:49,37484,32646
2020-02-04 02:16:05,31108,24631
2020-02-04 02:26:44,1067,34787
2020-02-04 03:00:19,34464,30976
2020-02-04 03:29:11,37802,29188
2020-02-04 04:11:37,27706,28584
2020-02-04 05:09:51,16647,19691
2020-02-04 05:27:10,24860,32058
2020-02-04 06:53:04,34427,32244
2020-02-04 07:51:32,3129,23488
2020-02-04 08:27:31,13285,13047
2020-02-04 09:13:18,22455,10137
2020-02-04 09:48:43,6802,871
2020-02-04 11:12:44,1686,32670
2020-02-04 12:28:47,5227,33437
2020-02-04 12:30:27,50736,32512
2020-02-04 12:35:18,37903,25381
2020-02-04 13:29:00,39334,29236
2020-02-04 13:59:07,10418,32271
2020-02-04 14:03:41,47630,35162
2020-02-04 14:11:46,59844,32707
2020-02-04 15:26:35,1300,34430
2020-02-04 15:47:03,14608,34212
2020-02-04 15:54:30,27407,26295
2020-02-04 16:05:43,40765,29495
2020-02-04 16:48:44,59172,21431
2020-02-04 17:10:04,3591,28923
2020-02-04 17:14:45,57192,24517
2020-02-04 18:48:05,12187,30522
2020-02-04 20:19:57,16586,32344
2020-02-04 20:46:39,27201,34285
2020-02-04 21:00:33,18347,17543
2020-02-04 21:40:07,18301,35073
2020-02-04 22:19:25,50427,16173
2020-02-04 23:07:33,13499,30963
2020-02-05 01:34:41,17284,17978
2020-02-05 05:38:15,41226,31341
2020-02-05 06:27:43,44530,16284
2020-02-05 07:06:19,9305,7449
2020-02-05 07:57:33,30150,34044
2020-02-05 07:59:24,23550,27873
2020-02-05 08:23:56,52032,26294
2020-02-05 08:29:21,21510,14930
2020-02-05 09:13:55,51777,6481
2020-02-05 09:29:35,13758,18364
2020-02-05 10:00:33,29288,26526
2020-02-05 11:44:34,27475,33503
2020-02-05 13:32:36,35354,31930
2020-02-05 13:48:30,13891,25560
2020-02-05 15:28:43,8057,27827
2020-02-05 15:40:16,12798,32481
2020-02-05 17:17:11,26393,34380
2020-02-05 18:20:35,39946,22148
2020-02-05 18:35:16,5526,35244
2020-02-05 20:11:26,50425,34009
2020-02-05 20:32:03,23178,1343
2020-02-05 23:51:00,22682,28667
2020-02-06 01:10:30,22344,34294
2020-02-06 01:20:42,32577,33274
2020-02-06 02:10:42,4055,3655
2020-02-06 03:06:43,51861,17200
2020-02-06 03:33:09,22042,24643
2020-02-06 03:42:14,20206,19832
2020-02-06 04:33:42,18364,18714
2020-02-06 05:24:19,58795,31902
2020-02-06 05:33:14,38602,35267
2020-02-06 05:36:26,44312,7900
2020-02-06 05:42:51,47288,648
2020-02-06 06:22:50,10964,29008
2020-02-06 08:04:39,56096,31445
2020-02-06 08:09:33,9879,11050
2020-02-06 08:58:42,29267,24241
2020-02-06 11:28:08,57216,18738
2020-02-06 11:33:17,56103,6825
2020-02-06 12:19:55,14703,18268
2020-02-06 13:22:59,46500,21872
2020-02-06 13:31:30,52068,18185
2020-02-06 13:36:40,56572,19897
2020-02-06 15:24:22,55932,979
2020-02-06 16:16:11,58380,12015
2020-02-06 17:35:42,11474,20990
2020-02-06 18:11:00,16386,29378
2020-02-06 18:27:31,28620,32468
2020-02-06 19:28:45,28703,30577
2020-02-06 19:33:04,52873,16459
2020-02-06 20:23:04,28613,28967
2020-02-06 20:50:59,22809,26272
2020-02-06 21:05:58,49807,26311
2020-02-06 21:59:31,33135,28893
2020-02-06 22:15:08,26595,24477
2020-02-06 23:39:52,16120,24190
2020-02-07 00:30:22,12915,27619
2020-02-07 00:49:06,6565,27651
2020-02-07 01:32:20,12517,21729
2020-02-07 01:38:21,49877,21166
2020-02-07 05:36:13,4569,14767
2020-02-07 07:38:36,20700,34890
2020-02-07 08:05:02,9759,27151
2020-02-07 09:06:03,55690,30823
2020-02-07 09:36:21,42239,1212
2020-02-07 11:34:24,40494,34009
2020-02-07 12:31:06,10436,8950
2020-02-07 12:56:29,24598,21329
2020-02-07 13:06:50,34180,28675
2020-02-07 13:16:06,44115,24844
2020-02-07 15:39:28,37096,19368
2020-02-07 16:27:39,5108,20624
2020-02-07 16:52:37,25716,18651
2020-02-07 17:21:05,53388,29589
2020-02-07 17:31:24,7924,27735
2020-02-07 17:48:11,45601,19685
2020-02-07 18:25:30,52756,30625
2020-02-07 19:57:01,50977,1972
2020-02-07 20:23:49,9703,18248
2020-02-07 21:33:32,48620,32531
2020-02-07 22:00:03,13630,32844
2020-02-07 22:34:51,38025,20756
2020-02-07 22:52:53,15314,22044
2020-02-07 23:41:06,42692,21596
2020-02-08 01:06:44,53500,2324
2020-02-08 02:00:18,45413,21335
2020-02-08 06:51:20,20712,14720
2020-02-08 08:28:48,15042,10990
2020-02-08 08:53:39,26280,35021
2020-02-08 10:06:17,11081,31156
2020-02-08 10:43:31,37864,30673
2020-02-08 11:10:36,7591,34235
2020-02-08 11:14:37,8279,16121
2020-02-08 11:39:32,5787,29071
2020-02-08 13:19:11,5435,11790
2020-02-08 13:46:50,1765,34417
2020-02-08 14:34:08,53242,33338
2020-02-08 14:41:59,33493,30015
2020-02-08 14:53:00,56870,26099
2020-02-08 15:13:36,15175,13313
2020-02-08 15:26:07,36707,34103
2020-02-08 17:23:26,2466,19891
2020-02-08 17:42:00,4765,12464
2020-02-08 17:52:47,50921,20883
2020-02-08 18:21:53,32016,34756
2020-02-08 18:23:35,1169,17725
2020-02-08 19:28:03,55127,5176
2020-02-08 19:38:43,36730,34123
2020-02-08 20:33:55,55948,32487
2020-02-08 21:54:33,45096,33246
2020-02-08 23:00:49,25357,24046
2020-02-09 00:10:31,6982,31918
2020-02-09 01:22:29,42366,4772
2020-02-09 03:05:46,4207,24223
2020-02-09 03:36:42,8811,33060
2020-02-09 04:14:43,5667,34003
2020-02-09 06:10:52,3466,7813
2020-02-09 06:18:28,33505,28887
2020-02-09 07:42:54,37455,28806
2020-02-09 07:57:00,59584,29443
2020-02-09 08:17:25,44768,6335
2020-02-09 08:42:44,39703,34051
2020-02-09 09:27:34,58838,29637
2020-02-09 11:41:14,8519,13893
2020-02-09 12:43:34,16377,4446
2020-02-09 13:15:53,19881,21886
2020-02-09 13:56:05,5653,6320
2020-02-09 14:16:42,17058,31480
2020-02-09 14:26:08,43121,30233
2020-02-09 14:38:34,8398,14990
2020-02-09 15:46:40,25796,13299
2020-02-09 17:37:10,51387,35046
2020-02-09 18:17:59,41360,27078
2020-02-09 20:58:50,4912,13688
2020-02-09 21:30:54,49400,8010
2020-02-09 23:34:44,34200,30224
2020-02-10 00:11:27,5693,19962
2020-02-10 00:33:48,48583,29350
2020-02-10 02:41:54,12942,28604
2020-02-10 02:42:27,43733,29349
2020-02-10 03:38:45,16104,33336
2020-02-10 04:49:43,53136,23984
2020-02-10 05:18:39,27162,32890
2020-02-10 05:29:46,33138,35233
2020-02-10 06:03:02,20648,28746
2020-02-10 07:12:04,38652,19929
2020-02-10 07:29:03,34646,27536
2020-02-10 07:43:27,16750,29891
2020-02-10 08:45:02,27775,19819
2020-02-10 09:12:01,51625,34598
2020-02-10 09:20:32,55171,25812
2020-02-10 09:32:06,47082,29409
2020-02-10 10:03:49,48155,15448
2020-02-10 12:20:32,43868,16931
2020-02-10 15:16:17,7290,25339
2020-02-10 16:31:14,16084,26365
2020-02-10 16:31:58,9638,2139
2020-02-10 17:26:04,28281,34125
2020-02-10 17:53:47,45164,1239
2020-02-10 20:22:14,4326,5678
2020-02-10 22:05:37,53220,16987
2020-02-10 22:43:27,23178,34596
2020-02-11 00:03:31,49714,23116
2020-02-11 00:22:14,33973,32743
2020-02-11 01:05:56,49813,29187
2020-02-11 01:06:44,40396,7733
2020-02-11 04:28:20,57736,18281
2020-02-11 04:51:12,23014,33330
2020-02-11 05:43:31,51687,30508
2020-02-11 09:22:28,5178,7059
2020-02-11 09:29:16,9112,33977
2020-02-11 09:59:47,6670,4096
2020-02-11 10:48:26,27219,35153
2020-02-11 11:39:38,50400,31043
2020-02-11 13:21:16,9098,28661
2020-02-11 14:40:04,39065,1407
2020-02-11 15:47:01,55666,30582
2020-02-11 16:01:13,42214,15265
2020-02-11 17:23:50,49284,33313
2020-02-11 20:00:49,52284,32632
2020-02-11 20:38:29,22268,10168
2020-02-11 21:13:42,40539,34062
2020-02-11 22:00:33,35317,22757
2020-02-11 22:04:46,45246,15469
2020-02-11 22:10:20,40001,9576
2020-02-11 22:14:19,20965,31299
2020-02-11 22:36:00,20568,13746
2020-02-11 23:29:22,13291,4775
2020-02-12 00:22:27,29685,29483
2020-02-12 03:11:38,38521,25402
2020-02-12 05:44:16,36607,33247
2020-02-12 07:03:51,38672,30291
2020-02-12 09:03:01,14723,32299
2020-02-12 11:33:46,43548,27355
2020-02-12 11:35:34,36277,16088
2020-02-12 11:37:07,12663,34180
2020-02-12 11:43:25,53043,29023
2020-02-12 11:43:49,42605,19593
2020-02-12 11:52:21,43235,25011
2020-02-12 12:11:09,47444,32755
2020-02-12 12:13:14,27157,33757
2020-02-12 13:23:23,45307,33477
2020-02-12 13:55:48,59478,32656
2020-02-12 14:14:32,6478,33232
2020-02-12 15:14:44,13535,34175
2020-02-12 15:21:34,51269,33862
2020-02-12 16:21:08,17055,15987
2020-02-12 16:47:45,21689,31137
2020-02-12 17:05:12,21794,14328
2020-02-12 21:18:31,9352,31995
2020-02-12 22:18:20,43690,34571
2020-02-12 22:40:56,15759,27769
2020-02-12 23:14:21,38471,26940
2020-02-12 23:26:22,42511,30995
2020-02-12 23:55:23,53237,6999
2020-02-13 00:04:49,52677,33490
2020-02-13 00:19:47,9832,13314
2020-02-13 02:42:32,50967,30795
2020-02-13 02:47:26,8827,30555
2020-02-13 03:44:22,59397,30596
2020-02-13 03:51:45,27780,30795
2020-02-13 04:54:57,32139,14980
2020-02-13 05:05:14,19165,24867
2020-02-13 05:14:53,21949,33987
2020-02-13 05:21:04,40638,35304
2020-02-13 05:36:19,48308,6566
2020-02-13 07:17:24,54271,31211
2020-02-13 08:24:30,59058,35289
2020-02-13 08:25:27,6908,33457
2020-02-13 09:09:37,37110,26798
2020-02-13 10:15:47,55583,24341
2020-02-13 10:31:13,37246,31771
2020-02-13 12:59:54,24436,24361
2020-02-13 14:07:25,47657,28786
2020-02-13 14:22:26,2267,32572
2020-02-13 14:49:40,29400,34698
2020-02-13 15:05:05,56877,24490
2020-02-13 15:32:32,2371,25521
2020-02-13 16:04:57,35089,26568
2020-02-13 16:19:30,38737,32709
2020-02-13 16:32:28,55931,23980
2020-02-13 16:39:11,37349,3120
2020-02-13 18:00:01,54405,27226
2020-02-13 19:15:15,7866,8006
2020-02-13 19:32:03,10713,30619
2020-02-13 21:27:54,33299,33716
2020-02-13 23:24:34,1427,543
2020-02-14 00:26:24,29277,21906
2020-02-14 00:36:59,30342,19637
2020-02-14 00:40:41,49460,34256
2020-02-14 00:47:33,4087,30521
2020-02-14 01:58:18,10008,31295
2020-02-14 04:13:16,32000,20406
2020-02-14 04:19:22,49507,25407
2020-02-14 05:14:06,8416,31232
2020-02-14 06:29:52,9235,20009
2020-02-14 07:49:50,30353,19037
2020-02-14 08:29:32,3997,20612
2020-02-14 10:18:02,9243,27313
2020-02-14 11:15:43,51830,31866
2020-02-14 12:29:08,47937,1649
2020-02-14 12:33:11,13895,26295
2020-02-14 12:44:39,28663,5514
2020-02-14 12:45:55,49699,21898
2020-02-14 12:55:40,51695,28152
2020-02-14 13:19:11,46046,29314
2020-02-14 14:51:39,1319,34062
2020-02-14 14:58:55,20667,29706
2020-02-14 15:08:06,45333,29894
2020-02-14 15:43:55,4121,18358
2020-02-14 16:16:25,23643,32834
2020-02-14 16:26:24,16432,22749
2020-02-14 16:44:45,27278,12940
2020-02-14 16:56:38,17893,33153
2020-02-14 17:08:18,10072,32969
2020-02-14 17:27:36,40305,23960
2020-02-14 19:03:18,53282,8115
2020-02-14 19:07:26,55568,31469
2020-02-14 19:14:34,54626,19579
2020-02-14 20:08:25,29592,35049
2020-02-14 21:36:41,57636,18804
2020-02-14 22:04:55,35226,25949
2020-02-14 22:34:14,14701,31102
2020-02-15 00:05:04,5352,18177
2020-02-15 02:36:06,46917,21939
2020-02-15 02:59:53,50003,34999
2020-02-15 03:18:48,45026,15143
2020-02-15 05:01:27,6045,31715
2020-02-15 05:19:56,42102,29740
2020-02-15 05:29:25,18162,5761
2020-02-15 05:54:01,47333,30918
2020-02-15 06:53:18,56149,32517
2020-02-15 07:09:42,18525,34337
2020-02-15 11:49:46,24534,30335
2020-02-15 12:31:01,4905,9362
2020-02-15 13:13:55,14682,33445
2020-02-15 15:50:47,59180,34876
2020-02-15 16:00:21,38298,24999
2020-02-15 18:14:28,17846,31771
2020-02-15 18:48:33,1037,33771
2020-02-15 19:20:15,45499,32857
2020-02-15 19:25:24,48838,30238
2020-02-15 19:35:22,52968,6707
2020-02-15 19:45:25,21295,33586
2020-02-15 21:44:31,53308,26890
2020-02-15 21:58:35,30448,28366
2020-02-15 22:04:47,25200,14168
2020-02-15 22:24:23,14209,35099
2020-02-15 22:27:40,35514,32941
2020-02-15 23:06:26,20511,34668
2020-02-15 23:12:07,10496,26762
2020-02-15 23:20:44,43847,25282
2020-02-15 23:25:34,25262,16437
2020-02-16 00:48:51,17135,25871
2020-02-16 01:51:50,25346,33659
2020-02-16 03:20:33,32934,1461
2020-02-16 04:45:34,50091,12220
2020-02-16 05:46:54,55106,234
2020-02-16 08:28:26,41116,13705
2020-02-16 08:38:24,47683,17682
2020-02-16 10:17:15,12583,33098
2020-02-16 10:58:50,42804,15572
2020-02-16 12:05:15,48487,11103
2020-02-16 12:34:55,28233,13469
2020-02-16 13:36:58,27322,29944
2020-02-16 13:51:22,57926,30575
2020-02-16 14:14:16,56068,14525
2020-02-16 15:12:37,8048,30587
2020-02-16 15:24:09,9174,21762
2020-02-16 16:31:49,54021,15439
2020-02-16 16:56:21,22158,28797
2020-02-16 19:59:47,33874,8412
2020-02-16 20:02:57,55673,22160
2020-02-16 22:45:10,43447,3526
2020-02-17 00:24:29,52498,27520
2020-02-17 00:53:45,56869,8380
2020-02-17 03:00:58,34747,23817
2020-02-17 03:30:44,9733,33944
2020-02-17 06:41:36,47639,14024
2020-02-17 07:30:09,22026,34578
2020-02-17 08:27:15,14437,14589
2020-02-17 10:22:04,30480,16631
2020-02-17 10:25:06,32622,17319
2020-02-17 10:32:24,51495,25368
2020-02-17 10:51:19,4752,10873
2020-02-17 12:40:28,14269,14145
2020-02-17 14:17:03,20721,34969
2020-02-17 14:23:28,50628,34230
2020-02-17 15:53:17,3472,28839
2020-02-17 16:04:38,15863,21441
2020-02-17 16:11:20,33112,34653
2020-02-17 16:22:09,39391,26952
2020-02-17 16:48:52,51635,5300
2020-02-17 16:54:03,7322,21613
2020-02-17 17:14:53,43942,22795
2020-02-17 17:31:18,55198,23083
2020-02-17 17:44:43,3733,10095
2020-02-17 18:02:47,7602,33326
2020-02-17 21:43:55,23739,1811
2020-02-17 22:20:26,30828,4371
2020-02-17 22:28:50,21665,34277
2020-02-18 00:26:08,23358,32677
2020-02-18 00:31:51,20050,34673
2020-02-18 00:34:39,55123,33382
2020-02-18 01:30:48,37314,35358
2020-02-18 03:20:39,30703,20156
2020-02-18 03:34:34,34144,13787
2020-02-18 03:53:18,9524,3629
2020-02-18 04:27:14,19760,34645
2020-02-18 06:48:23,55042,20795
2020-02-18 07:21:33,48424,20733
2020-02-18 07:23:41,51402,30477
2020-02-18 08:42:10,14327,34100
2020-02-18 09:32:02,31472,33508
2020-02-18 11:22:22,15240,33903
2020-02-18 12:33:56,27850,14082
2020-02-18 12:40:59,33314,18111
2020-02-18 13:15:52,47144,30329
2020-02-18 15:04:28,24749,35161
2020-02-18 16:35:13,19694,6613
2020-02-18 17:44:48,23859,29242
2020-02-18 17:53:23,50301,24095
2020-02-18 19:38:15,37491,17950
2020-02-18 19:39:20,12879,25911
2020-02-18 19:57:31,36325,18572
2020-02-18 20:36:13,52491,17046
2020-02-18 21:39:28,33340,32948
2020-02-18 21:50:42,28040,32468
2020-02-19 00:17:31,2662,6712
2020-02-19 01:28:45,25068,17899
2020-02-19 01:44:02,25683,32799
2020-02-19 01:44:37,44502,795
2020-02-19 02:03:37,46835,9574
2020-02-19 02:13:58,14914,30773
2020-02-19 02:49:20,15092,23581
2020-02-19 02:58:36,22138,34465
2020-02-19 05:29:07,43961,5963
2020-02-19 06:54:53,20686,29998
2020-02-19 07:08:29,1914,16235
2020-02-19 07:10:04,49416,30306
2020-02-19 07:24:43,1117,28888
2020-02-19 07:43:20,20528,16875
2020-02-19 08:30:44,59142,17277
2020-02-19 10:08:06,45349,30476
2020-02-19 10:39:16,27816,35325
2020-02-19 10:52:08,34107,21700
2020-02-19 11:06:10,34116,35134
2020-02-19 11:25:45,47285,35363
2020-02-19 11:27:32,58741,33540
2020-02-19 12:10:37,2154,33296
2020-02-19 15:00:47,56123,20150
2020-02-19 16:15:02,28570,32879
2020-02-19 17:58:37,11770,34880
2020-02-19 18:07:49,56735,22124
2020-02-19 20:19:36,53641,9893
2020-02-19 20:59:00,25217,229
2020-02-19 22:23:22,5230,21626
2020-02-19 22:42:17,30707,21379
2020-02-19 23:18:50,12560,28712
2020-02-20 02:13:33,38691,31409
2020-02-20 02:56:03,54867,8592
2020-02-20 03:17:22,30323,24602
2020-02-20 04:30:48,52962,11849
2020-02-20 04:52:12,15479,18279
2020-02-20 05:21:13,17319,27363
2020-02-20 05:54:15,29439,30540
2020-02-20 06:15:54,32952,3059
2020-02-20 09:07:18,27218,4035
2020-02-20 10:55:54,7695,9613
2020-02-20 11:20:23,40875,11213
2020-02-20 11:25:12,42439,35089
2020-02-20 11:30:39,58495,31988
2020-02-20 12:03:39,21679,19484
2020-02-20 12:45:13,48121,26214
2020-02-20 13:21:31,3386,7852
2020-02-20 13:37:34,8697,34363
2020-02-20 17:24:30,21116,31478
2020-02-20 18:12:57,28366,35256
2020-02-20 18:44:08,11089,23457
2020-02-20 19:14:05,44367,22773
2020-02-20 19:37:22,18272,34822
2020-02-20 20:11:38,7807,4025
2020-02-20 20:28:05,48592,26332
2020-02-20 21:57:04,49734,6918
2020-02-20 23:20:22,33113,7523
2020-02-20 23:29:16,50352,8622
2020-02-21 00:57:43,13625,23736
2020-02-21 01:44:42,38334,22942
2020-02-21 01:47:16,22747,32617
2020-02-21 02:12:43,49781,32848
2020-02-21 02:19:32,48451,22271
2020-02-21 03:05:34,7742,35166
2020-02-21 03:06:07,48251,27463
2020-02-21 03:33:17,48344,21644
2020-02-21 04:20:15,22764,28201
2020-02-21 05:23:54,1628,1388
2020-02-21 05:31:54,26825,13192
2020-02-21 05:45:10,43035,34286
2020-02-21 06:36:25,16844,29782
2020-02-21 06:42:52,22321,16872
2020-02-21 07:40:02,36391,19186
2020-02-21 09:55:23,4128,30231
2020-02-21 10:19:56,27208,29082
2020-02-21 10:59:17,27578,33955
2020-02-21 11:19:06,18982,33864
2020-02-21 12:05:01,53135,20307
