RatingValue,PersonId,UnitId
1.2,1700,213215
3.1,39806,153621
2.3,34042,24297217
4.6,37293,229887
2.0,45982,212434
3.6,34330,157100
2.6,21278,403487
3.1,26939,110194
2.6,47312,449728
1.1,24168,484136
4.5,277,179344
3.8,31410,16884707
0.6,31197,487861
0.3,22134,199087
2.4,9090,11635001
2.6,54589,373711
3.4,34912,444316
2.4,34823,445300
4.4,409,219125
4.8,57856,468963
3.8,42146,383190
3.4,33528,138938
4.2,8431,178697
4.9,918,246460
0.2,55492,137315
4.1,10670,123952
1.8,58931,209700
3.8,55507,47503309
4.7,39625,161855
1.7,3573,441982
0.1,8597,176053
0.2,53479,105677
1.3,20161,486956
1.2,27157,491075
0.9,56784,196112
2.4,49300,144184
4.1,14332,184603
1.6,7404,18959201
3.4,33645,238430
0.9,20045,200554
0.8,35938,232672
0.2,53962,218229
3.4,9930,122436
1.0,21663,245999
3.3,24251,152099
1.2,12089,406033
1.0,39975,220640
0.6,56793,155195
4.8,12800,129729
3.0,40001,234933
4.1,42679,23368407
4.1,53297,490258
4.3,33007,216852
1.7,29739,175643
4.2,12632,250027
4.4,58187,418302
1.5,8192,157614
4.7,45547,17706533
1.1,28529,447379
0.4,3199,101994
0.7,51101,381352
0.4,35054,44434302
2.1,3248,230047
3.5,8384,24893417
0.6,54407,219198
2.0,6804,489140
3.1,22097,480851
4.5,3752,142179
4.6,18190,155812
0.3,20604,142276
2.6,40750,11710401
3.7,1907,459286
2.8,58678,493619
2.0,56166,454652
3.5,20068,168218
1.8,44944,153834
1.8,35217,237181
4.1,45515,151351
4.3,52819,366003
4.9,45389,126359
4.6,12646,188669
1.7,38454,119173
0.4,19847,432384
3.9,36068,177870
1.7,41831,476805
3.1,23084,164173
3.7,16218,173638
4.1,25890,483850
3.4,38094,165574
4.0,55770,488934
1.1,4920,481225
1.8,37547,199740
3.8,20780,455354
4.6,47485,134343
3.3,3818,157216
4.8,28212,440855
2.9,32520,175616
0.2,33866,148131
0.4,33376,134343
0.4,30516,381325
1.8,28302,24297201
0.3,48254,485272
1.6,58687,407151
1.5,49715,195526
0.2,18282,443322
2.4,26704,228431
2.8,51855,494940
4.9,40816,459286
1.7,9521,220215
2.7,48864,232256
5.0,41877,454722
1.6,8298,188100
0.8,4104,431169
4.1,21522,237181
3.1,33233,438586
3.1,50864,132851
4.7,36370,165255
0.4,184,148292
2.0,35542,111799
3.1,3222,192323
3.1,26542,169080
3.4,12111,172325
1.8,40140,170286
1.6,40630,493132
3.1,27160,366465
2.2,6637,377759
3.8,17892,230214
2.2,39353,129154
4.4,38588,451149
2.5,11711,44098904
2.0,11820,163912
2.5,38529,459000
4.3,35920,175519
4.1,23948,478616
4.7,57388,161235
3.9,48728,458122
1.0,20603,442356
2.5,374,45776701
1.0,58447,481021
2.2,16328,201548
4.2,18480,444307
1.6,22050,147004
5.0,10809,208390
2.9,27688,114266
0.6,56867,206349
3.2,23354,111188
1.9,16719,145433
1.5,50902,433536
0.2,29187,494940
2.1,51822,191612
0.1,35082,491792
4.6,6293,49576721
0.8,19937,445133
3.4,7770,213598
0.3,18481,127556
4.0,25140,484950
1.7,15436,106713
5.0,14580,156338
4.9,31705,494463
4.6,11653,223001
1.7,29220,454865
1.6,46686,170541
3.9,38301,488590
0.5,4496,496423
3.6,21884,476975
3.4,53091,20627903
3.5,14180,418524
0.8,6043,460206
1.4,33938,136491
4.3,6300,133997
3.5,32971,490735
2.0,28600,141990
0.9,35450,481845
3.2,40323,119553
4.8,29141,385132
4.2,51768,129525
1.7,32585,418056
0.3,6314,446385
0.7,17742,164076
0.0,49736,204501
1.7,42584,153001
3.2,42428,199865
2.6,30417,17706523
0.4,8365,117724
1.9,49710,444291
2.3,35962,136233
1.0,52593,194028
2.9,4309,224271
1.1,18719,449870
1.6,56662,158431
4.6,48011,170301
3.9,54203,132408
0.1,15855,242583
3.0,14488,126915
4.9,13288,457606
4.5,31790,475477
1.3,35003,225070
4.6,23109,447883
0.2,49485,480994
0.9,20554,153278
4.0,8058,407090
4.1,18203,169099
1.2,1881,487384
1.5,51604,225399
0.9,57289,171881
1.8,34257,239716
2.3,923,24893411
3.9,9773,445735
4.3,26861,153603
1.0,16123,423652
1.3,33488,491534
1.0,26009,444714
4.7,19935,240480
0.8,25725,443641
3.7,9320,494746
0.4,28822,161457
4.8,27342,173896
4.9,6521,457581
4.6,14936,487852
4.4,29148,174376
1.0,49851,457679
0.9,6427,189501
4.2,16800,388520
1.8,53470,17526301
4.1,14439,199111
2.7,3936,186867
3.3,8738,493488
0.2,49659,248192
2.0,30208,129932
2.5,52288,48400202
1.9,14378,188049
1.4,51089,199087
0.2,56542,107123
2.2,43820,44784701
1.6,53963,484905
1.0,16953,204884
0.9,25028,225201
0.2,38972,236975
3.5,50755,485768
2.9,9682,483212
4.0,38604,457411
3.1,31248,486859
4.2,50230,118976
0.7,44846,170806
4.1,37848,446163
3.0,49163,230621
3.4,45211,236638
4.6,16392,233684
4.8,13015,417716
3.4,17746,171571
3.8,25210,482228
1.1,18532,183062
0.1,28842,45897306
1.3,10644,143233
0.8,41791,487977
4.4,16144,482228
5.0,19016,128902
4.7,46213,458210
2.6,39911,175883
2.3,44586,421841
4.1,58893,483373
0.6,9069,213774
2.2,17034,491808
0.6,57843,133854
2.8,50855,129215
0.6,46897,149505
4.5,23295,457697
0.2,35256,495059
2.5,54903,200484
1.3,52967,485032
4.4,8060,129215
4.4,44020,444291
3.4,30212,164447
2.8,41863,49501301
2.7,46593,111939
3.5,23645,229267
2.6,16929,237950
3.1,48516,436003
1.6,34112,168281
2.0,53414,235547
0.1,38184,186371
0.9,17975,417008
3.0,26346,212230
3.9,22429,454971
2.7,49749,143084
3.0,37224,483948
2.4,45980,495439
4.5,33090,203331
1.3,35775,109651
1.3,49672,189981
2.4,8482,206437
2.7,49787,15468801
0.3,966,186371
4.0,38415,452081
1.7,45016,251312
4.9,55722,117672
1.3,33087,188526
0.7,33463,105349
1.1,21235,200022
4.7,6509,491783
2.9,41576,210508
4.2,1720,101736
1.7,45378,197151
0.1,40580,486424
0.9,16427,446394
1.9,48378,126164
0.0,52039,215309
3.4,57976,196088
1.9,30261,488934
0.9,29263,183974
2.1,2732,412535
0.5,55369,45897303
3.0,38426,116350
4.9,49145,480693
2.3,15121,414461
0.0,46930,493594
3.6,55582,457615
3.4,963,214148
2.3,39390,179317
4.3,37641,245838
3.1,10773,163541
0.9,36799,112288
0.7,9074,155201
0.2,44613,206604
0.5,2192,490832
1.7,32501,487393
1.4,18259,232885
4.7,34958,442356
4.9,55451,213233
3.0,53840,407513
0.9,21031,233949
2.6,45934,183974
4.4,52587,119137
2.7,11927,128780
1.5,39647,40884401
1.4,59229,441371
2.8,36434,461379
4.2,46689,155511
1.2,16933,475732
0.7,13908,132693
1.9,32463,486512
0.6,6948,443076
3.9,38540,178208
2.8,56692,220640
0.5,53317,488305
1.1,4037,204486
2.8,41742,162210
3.0,1771,177117
2.2,42720,149550
3.4,11199,121619
3.9,19245,173160
2.4,12809,201283
0.7,25267,460543
3.9,28917,111717
4.6,53408,451927
4.4,29085,17706513
0.4,21871,421513
0.2,50552,180054
2.5,32145,198367
0.5,26983,243142
1.9,34658,219587
1.0,55068,112190
4.0,9124,487852
1.6,13113,219374
2.1,42480,24893409
1.3,49119,433420
0.1,761,117195
4.4,4675,180212
3.7,7469,199476
0.8,8344,122889
1.3,40362,204608
1.1,15607,404426
4.7,33357,126775
4.7,17546,446118
2.4,19064,250902
0.7,8677,155450
4.9,52626,207740
3.5,47613,431099
0.9,55059,455628
2.6,20459,146977
1.8,39424,446455
3.0,28376,202453
1.7,35757,204422
1.5,21334,101143
4.2,35275,220400
2.7,8219,169080
2.3,27721,137209
3.4,44740,165015
2.2,9976,16061201
1.1,6393,140252
5.0,25424,491871
3.4,59282,114859
1.7,36157,144184
0.5,53712,210438
0.2,10850,377458
4.1,59287,204194
1.9,36668,454999
3.8,24917,175263
1.1,1026,169761
4.2,838,164216
5.0,41381,261436
4.0,23748,213215
4.5,24707,490443
3.8,3521,215266
3.0,10512,110404
1.4,17416,427991
1.2,41733,445841
0.2,33675,115083
4.5,8723,392354
4.4,25878,24297209
2.7,15653,475431
2.3,22994,47662901
4.3,43345,146977
0.5,31441,488013
1.1,23739,151467
0.3,35612,445762
2.6,46163,152567
1.4,7051,491260
1.3,6523,111391
4.2,46521,493798
1.1,5448,438151
3.6,3403,481906
0.5,53816,485500
3.6,55703,211273
4.3,26843,212656
0.3,24816,227401
1.6,21656,421896
2.3,23625,191676
2.6,15461,494700
1.0,46594,488305
3.1,27941,383279
2.4,16356,101028
3.5,5723,190725
2.6,50549,485403
0.9,6858,449074
2.0,51706,147660
2.6,25994,149763
3.8,11969,246895
0.8,16706,106245
1.9,55518,488439
3.5,56179,210508
3.6,25957,495776
4.8,24791,404806
2.8,26874,179955
2.6,10429,110219
3.0,19258,45891907
3.0,51770,495767
2.9,52449,422695
4.9,30325,444796
0.0,12450,490142
1.1,15936,393524
1.3,24334,466921
3.4,10234,381325
1.6,28121,137209
1.4,50938,212133
3.6,32307,213376
4.6,36510,454689
3.2,373,451574
1.2,39133,183026
3.6,36623,238032
3.4,33517,237066
1.4,559,11643901
0.2,25862,248633
1.6,41695,110617
0.3,39810,459499
4.2,53814,179548
1.2,27356,191287
3.5,32264,178077
2.2,4443,240505
4.9,37627,212382
0.0,38333,459046
4.3,15760,229355
4.7,23738,481243
3.9,15627,194091
2.5,22642,196006
2.3,5394,228796
4.2,51146,183743
4.9,10131,110635
3.2,8200,13508102
3.1,49194,248633
0.5,8171,227368
0.3,38129,481191
3.6,57468,177214
2.0,31963,404994
3.2,10300,482653
3.2,21489,489858
0.6,54196,491260
4.9,23779,169798
2.3,45882,487995
3.1,14027,412173
3.9,42457,413680
4.0,42877,106892
4.7,19938,175014
3.5,29386,177092
3.6,59571,417734
2.0,6276,447795
4.2,16521,205090
0.5,11651,233286
4.4,45467,221236
1.5,34334,445540
0.7,59885,493530
1.7,27998,23368408
0.3,43946,16947910
2.4,47963,172954
1.8,41329,192484
1.4,45756,134529
4.4,53016,189273
1.5,44083,205559
3.0,38997,165264
1.3,9328,21287802
3.4,2381,457086
0.7,40903,168591
2.3,36891,206349
4.6,23292,101912
0.6,4440,487490
1.1,19084,430908
3.3,18690,203881
4.7,32423,237905
5.0,11903,245281
3.0,40542,456205
2.0,24553,203331
0.8,5221,23059701
4.8,18848,456074
2.9,59331,378576
0.7,17413,112385
3.2,47677,368036
4.3,45300,186593
3.6,32251,226471
3.6,26948,169974
4.2,26674,482422
4.0,16308,45133401
2.6,16527,449995
3.0,35643,123457
3.4,42769,218487
1.2,51110,226019
4.9,24565,486503
3.1,9361,104586
1.7,35076,136774
4.2,26071,459426
3.1,45112,460543
4.3,38276,137865
2.2,27343,230764
2.6,45631,445267
0.9,20615,207661
4.7,54098,385415
4.1,58499,483230
1.9,9208,22300101
1.7,56245,455859
1.2,50458,193900
3.3,50585,490081
1.2,58313,235547
0.7,28755,140720
4.0,46477,451237
2.6,12252,121044
4.8,5130,247409
3.4,3482,209056
3.9,12325,163426
3.8,24476,172264
4.9,19668,49178301
3.0,38323,236513
1.1,5526,469911
4.8,45912,126605
0.8,12662,178721
0.2,45245,232797
1.2,27128,418126
1.6,37623,172477
3.3,53604,444529
3.7,2742,143279
0.5,11336,194091
3.4,27775,104717
2.7,55345,221999
4.3,29395,457439
0.7,10652,48511106
0.5,3670,162760
0.4,31408,185767
1.7,51212,204866
1.8,50979,17706535
4.2,35137,381370
3.0,30313,204264
3.9,27220,190248
4.4,31456,165884
1.8,14244,454865
4.5,13721,433004
2.0,58215,200110
0.8,27267,225399
4.2,57450,219170
0.4,54123,203465
3.2,12687,23368410
2.8,2777,417442
3.4,3081,145521
1.9,14120,128151
1.9,59056,160658
3.1,35288,181640
3.3,39666,186371
0.7,52575,193292
3.4,13253,133863
4.3,39782,174127
1.8,23188,231721
3.3,28036,481410
0.6,55417,186593
4.5,17959,363679
4.2,52445,13508109
0.3,52304,495253
4.5,40624,212054
3.6,43553,372073
1.3,10952,440989
2.3,26401,10236808
1.6,22651,482149
4.0,10833,374574
4.5,57972,461643
4.2,3472,23178501
1.0,28613,262402
1.5,6459,482699
2.6,34193,445744
3.1,5951,192961
4.0,6649,129941
3.5,49377,480657
4.1,54716,116226
3.1,12825,195030
3.3,52073,407522
0.0,20210,142115
0.1,11628,368771
3.9,9976,135735
2.7,24890,416458
4.6,47876,476975
3.8,35597,175829
1.8,48809,457466
1.8,18656,234377
4.4,11500,227289
2.0,42167,211556
3.6,28835,208859
2.7,28704,248192
1.6,20403,484905
4.3,11726,447768
4.5,40023,420398
0.1,43159,239910
1.7,57557,438337
0.6,58640,493512
3.5,41424,218867
3.8,8585,182306
2.4,41395,187046
1.8,18434,455202
4.4,58097,224545
4.2,27738,122117
4.7,59790,179715
2.4,40208,442842
0.9,24864,495192
1.2,38170,176390
3.5,9465,187666
2.8,22399,48511111
1.0,41331,445267
0.7,28521,238616
4.2,17453,11854102
2.5,38654,218229
2.9,55724,369400
0.5,21280,123642
3.1,20232,492315
4.5,24511,205203
0.2,16251,483373
3.1,18599,418056
5.0,36573,441760
4.6,53867,124292
1.8,48379,18958302
0.4,21092,217013
2.0,43286,236188
0.7,46739,142328
3.2,55518,207069
2.0,16605,114549
2.8,18090,461555
0.1,4457,114585
4.1,19911,235237
4.4,45651,484756
4.3,16931,457794
4.1,49827,489344
3.7,21216,112525
1.4,12853,488068
2.9,7856,193265
4.3,40340,457794
3.3,30774,15098705
5.0,31983,376446
3.7,59732,458803
0.6,5104,191302
1.0,29679,157650
3.5,53225,152150
2.4,6000,121707
1.5,43450,209940
4.3,7421,126049
2.2,37707,218964
0.2,28151,207069
4.4,48592,457411
4.6,21105,178402
1.8,23295,459116
1.9,23521,171155
4.0,50653,461740
2.9,10969,455008
3.4,15685,460172
3.5,20423,122117
1.1,31178,197911
1.1,56850,206932
4.2,4132,206613
2.7,3083,204884
2.1,58883,410964
0.1,37695,121345
3.2,53993,246345
1.2,36088,13017407
2.8,54741,155140
0.7,8829,211556
5.0,21353,120421
3.8,4077,179566
3.7,51030,434751
2.3,23810,225548
4.8,34199,183822
2.9,33472,142115
1.3,15970,141361
4.7,58330,405012
4.3,27947,198491
2.2,52445,449250
3.7,24692,461263
2.3,7626,480073
1.3,16294,105145
1.2,37595,490522
3.9,15675,206039
2.7,52872,220251
4.2,53574,476753
3.1,21803,237880
3.5,2365,152628
4.9,5085,488785
0.5,59513,160995
0.3,58443,157757
3.7,22685,379782
0.7,31873,212197
4.1,39165,190150
1.2,37660,494843
1.8,50565,196431
1.0,10691,456481
4.5,38777,481438
2.9,42630,24378009
4.0,13201,165981
1.6,59286,244613
3.0,247,219374
3.3,58673,10415102
1.8,50300,366340
2.7,33186,437732
2.3,31752,141325
2.5,54585,230010
1.3,43696,439844
0.6,23841,117636
3.2,20173,480499
4.0,24208,220598
2.1,43080,109086
2.5,55564,45175002
0.8,21860,485999
0.3,17373,207397
4.1,28035,187046
1.0,58129,143084
4.4,19468,461768
1.8,11440,161192
1.4,28569,491084
3.2,14731,183071
1.7,5075,445027
4.4,444,485397
3.5,56699,181491
1.0,27875,41822301
1.4,18506,213215
4.4,4680,455257
4.6,508,144184
0.2,33102,180258
1.6,4858,159948
3.9,45209,155089
4.3,16835,180948
3.5,9206,228194
0.9,33895,127778
0.5,21943,457697
4.4,16882,203526
0.5,49118,423120
3.7,1196,113193
0.0,30491,233356
2.5,30393,190558
3.7,33013,177870
3.4,6867,457873
3.2,47223,49576719
2.2,6260,431275
4.2,32157,203517
4.4,5551,157386
4.6,2301,377546
1.3,25432,198899
0.5,48521,451255
1.9,52931,220400
0.7,31487,432348
0.2,43824,181312
1.3,40487,141796
1.7,50779,163204
4.9,3853,118772
3.1,4528,135522
0.3,47936,486956
0.7,48799,144564
0.5,23987,461555
4.5,16874,192022
4.5,13619,133979
3.0,47806,415039
4.4,6410,451291
3.0,59040,227225
1.0,52601,44781001
2.7,23017,215886
0.6,6050,490753
3.8,37336,457721
3.6,5908,403478
1.5,18287,154396
3.5,49164,491613
0.6,45359,101602
3.5,10786,439899
4.7,4696,447962
2.1,55957,139630
0.6,36197,181941
2.6,47293,219383
3.0,10040,162007
4.3,9590,146700
0.7,55179,218025
2.5,4351,139630
3.8,31913,130590
1.8,21573,438337
2.5,23244,48511102
3.9,36487,198710
2.7,44265,16884704
3.6,3177,260992
0.4,56134,44452901
1.1,50747,490212
4.0,36480,167057
1.1,30827,24893413
4.0,26343,444398
4.5,4562,110370
1.6,24263,221096
3.1,42920,188225
4.5,34595,173300
1.3,19982,446224
1.0,51686,441104
3.1,38133,441548
3.8,36855,232265
0.1,6224,136109
1.5,37610,439394
1.6,57237,149781
3.9,3074,240277
2.4,47091,237011
1.4,4576,164085
1.3,36889,23155401
2.7,18877,481313
4.4,29838,215929
3.3,30060,134608
1.2,4323,10236803
0.1,33441,446613
4.9,9418,237303
4.6,47652,161873
2.8,36737,454652
4.7,439,451307
2.2,47521,106458
3.7,25363,116563
2.1,38693,47662901
2.0,29802,126863
2.6,51095,494436
1.9,2916,213011
4.9,28733,420130
4.2,48201,459523
1.8,16674,238458
3.2,19002,105668
4.7,51095,485573
1.3,25504,204176
3.3,46386,486770
4.2,50602,227216
2.6,47577,461704
1.6,26180,109934
3.9,15503,128896
2.6,21740,487010
3.1,10711,155052
4.5,11121,454953
3.5,22378,197814
1.7,54938,488138
3.0,2249,175652
2.6,18668,200527
4.3,13868,217819
1.0,3901,385415
4.8,54071,369659
3.3,33746,151652
1.6,33600,234915
3.4,30469,174899
3.8,58658,161077
0.1,23592,101028
2.8,37928,406033
2.0,54001,36520402
3.0,28343,219709
0.0,33846,491622
0.1,47090,146807
1.5,53761,465812
1.4,4724,110246
0.1,29054,217776
2.1,56634,406361
0.1,10196,455965
0.8,23121,442213
0.9,13131,482185
2.5,46550,183105
4.4,34477,207582
3.7,2205,12429201
3.4,5995,195128
3.2,41911,457615
3.7,45154,149499
2.2,42400,203845
0.3,28424,15492501
1.4,51116,225548
0.6,20272,446525
1.0,49990,493707
0.4,41607,485582
2.6,54239,482167
1.9,40005,179308
2.9,13524,431187
1.4,55732,111939
4.9,35249,439455
0.0,20660,224323
0.9,1582,221625
4.0,4045,171234
0.3,15432,16210401
0.5,39300,445498
3.3,3092,114840
3.7,31257,160481
1.7,24108,107600
1.1,47700,206862
3.8,30644,402563
3.3,47822,492759
3.2,21328,250027
3.2,45812,156426
3.3,49257,459514
4.8,34445,174136
3.7,11164,202514
1.4,17087,226134
2.9,22026,47662901
2.4,37351,103893
1.6,400,430935
1.6,28408,44467101
2.3,42114,135559
4.1,21231,492139
2.3,14419,114637
1.0,6797,211334
2.8,39215,127565
2.3,28726,209940
0.4,26810,491774
4.0,6032,106412
2.7,32225,44452901
4.3,45384,49005401
1.2,43281,49576711
2.2,3245,21036802
2.5,3034,483957
0.6,9363,448275
0.4,28139,173638
4.9,35123,192110
0.5,59006,102094
4.3,54152,489812
4.7,13094,107725
4.7,42259,485926
0.5,57135,413945
3.0,1873,105589
1.7,20068,221740
2.3,23835,190248
2.2,54677,457086
0.0,1537,23178502
2.2,40823,476692
1.9,42666,126012
2.8,59959,125532
3.0,12707,438258
3.7,39923,231970
0.4,33753,457837
2.4,35980,418357
0.6,11189,163578
1.2,35824,112181
1.5,56596,102395
4.6,49541,480523
1.0,28209,45098801
2.3,42994,111717
1.5,25595,160649
1.6,17474,212197
1.6,42456,409120
1.0,101,130989
2.1,31932,168786
4.0,11303,174525
3.3,49897,261719
3.4,37727,369516
2.6,46085,217776
1.0,2573,189990
3.1,56126,161022
2.3,776,494737
0.3,2501,219994
3.8,44395,44378403
0.9,48503,178208
2.8,6047,230816
0.1,59717,12980801
1.1,54387,213525
0.1,708,225399
3.7,10415,451051
4.0,27414,492953
3.3,57421,145682
4.6,10220,49576707
2.8,38039,186584
4.9,55766,226019
1.7,32305,461865
2.7,19047,233310
3.7,30805,138956
1.0,11886,480967
1.0,56524,108807
2.7,38368,115658
1.6,55467,482228
3.7,53936,218706
4.9,4552,485519
1.8,48951,102313
5.0,54804,179344
3.5,37461,420556
1.6,44108,231068
2.2,56779,239488
2.8,35733,44903804
2.8,40253,451501
2.2,29690,114266
4.0,58033,482963
4.2,40079,126076
3.5,20200,262022
0.4,760,190530
3.6,13954,134228
1.9,37407,476498
2.9,42790,461111
0.7,41742,482158
5.0,33589,494269
3.1,36094,16947905
2.1,14909,167297
0.8,41612,171155
4.8,22104,15098707
3.3,16008,434937
4.3,28689,117803
0.1,28715,11635001
1.2,48581,485379
0.6,30949,454856
0.0,47120,481298
1.8,46857,458821
1.8,9246,483823
3.4,53709,173300
0.4,53174,118772
0.2,49304,110246
0.6,39772,165033
4.4,54933,454689
0.5,29105,148098
5.0,11273,224110
1.4,35340,159647
2.5,17724,203580
0.5,53160,226806
2.9,51984,435000
2.4,38059,137962
4.3,29486,144005
3.0,6969,457785
1.3,29509,431017
0.4,26822,488031
2.4,34868,140012
3.9,40861,489283
0.4,21520,230205
3.0,27006,475732
4.1,24517,447874
2.9,45835,418445
2.2,36692,161244
2.4,20303,120795
0.4,53846,11458501
3.7,31579,201159
4.2,41539,120953
2.9,21848,195544
2.2,140,165671
3.8,51978,490115
2.3,35301,150303
4.7,34336,488299
2.4,43824,130590
4.3,57527,116846
0.8,18366,427894
2.4,54807,231095
4.9,43924,418409
0.4,48033,213659
3.3,14185,484321
2.5,27765,494472
4.8,47498,188429
1.9,43928,155450
2.8,40528,202949
0.8,50914,217420
1.0,4690,483425
2.4,37536,366571
2.4,31171,169503
1.0,35982,130110
1.6,50600,490504
3.5,46248,193380
1.4,50631,168032
1.9,8104,476294
0.8,26360,221148
1.0,42915,249609
2.7,37444,214883
2.0,13771,488192
3.6,49644,186584
4.7,29552,150215
4.2,19026,167534
1.3,55191,209667
4.1,24347,176071
1.8,11372,237969
4.5,41890,145406
0.1,8011,481447
3.5,41519,156295
3.5,34316,439491
5.0,47342,246813
1.6,37814,173683
3.9,1173,190585
1.4,22765,164368
0.3,47398,430795
3.3,7791,160038
3.4,47197,112172
1.8,9764,231624
3.2,59616,166513
2.0,41834,376224
4.6,50819,479062
1.9,18021,44376601
2.3,42257,231068
4.4,32784,185466
4.0,20002,156842
0.8,36972,204990
1.4,3878,221731
0.3,25158,44970003
0.3,42268,414939
4.5,50817,483355
0.6,4861,224776
4.9,57610,493682
0.9,36776,447263
2.9,32901,475750
0.2,32707,449454
2.7,42934,206525
2.7,59089,197674
4.9,47502,487807
3.8,15425,226383
1.1,39063,367088
3.5,5714,182148
4.7,16388,115296
0.7,36834,240985
1.4,39773,470038
4.5,33505,491084
1.5,26886,199111
0.5,17133,225201
0.4,1428,433174
2.5,9489,454458
2.0,53702,101365
3.6,21734,493798
4.5,11709,488916
0.9,30180,224244
1.9,26629,135407
1.1,58561,106148
0.0,36090,238810
3.1,32338,221333
3.0,14838,155177
1.9,3711,23059701
1.8,42838,484163
5.0,48757,101471
1.9,49667,133854
1.1,51839,12697901
3.9,43708,43018404
0.6,6640,486080
3.0,16445,173328
3.4,38912,224147
1.9,44136,377342
0.1,27675,441706
4.9,23180,409120
4.1,50209,445300
0.2,41714,408844
1.3,53140,494995
3.2,26745,16884706
2.9,47319,233310
2.6,33805,181419
1.0,57154,213783
1.5,22264,208415
1.7,39846,226134
3.5,18436,194435
2.1,5927,212276
0.8,4632,476294
2.5,1835,240620
4.1,27302,45316306
4.2,50447,186274
4.6,41636,406422
0.4,36036,156310
2.6,23044,495925
1.6,25813,441618
4.7,57048,153001
0.8,38915,188438
0.9,22486,240620
2.6,38958,199218
0.8,46071,199078
3.4,28965,216083
4.3,33112,220853
2.5,10162,234669
2.3,45537,475121
2.3,56705,459125
3.6,45983,185396
2.0,57658,120254
0.9,31601,210340
2.2,16542,143376
3.0,1779,421665
1.2,26011,150677
3.0,56364,207041
3.5,52200,13830902
2.7,41173,178518
4.6,57470,156338
1.2,53468,460376
1.8,51945,159391
3.8,7130,491181
2.3,24487,11435402
4.6,50953,451255
1.6,56103,454698
0.7,23309,118718
2.0,2323,446136
3.4,48475,209065
2.9,36651,189811
1.7,34842,461874
2.9,18510,494959
1.9,28901,368540
3.1,19454,444635
0.0,17455,164614
2.7,13385,490498
2.1,50462,496043
1.4,40389,441371
4.3,13416,248633
1.4,7549,418302
4.6,13797,488059
3.2,30935,433138
1.3,6130,218487
1.7,26132,149514
4.2,49686,131876
1.0,40281,161192
1.9,26798,47503305
4.6,38742,160597
4.6,54808,493664
3.4,40281,235307
1.9,5108,455211
3.6,6170,204501
1.4,34267,146366
3.2,44787,201034
4.0,54588,153302
4.2,58014,243203
4.9,3186,218113
0.2,32659,452771
3.4,45021,199218
0.5,27859,219383
4.7,20412,246035
4.6,8447,262457
3.9,41644,150668
2.8,5201,219392
0.9,19049,458405
4.2,12062,122205
4.7,41669,110574
3.9,49646,447148
4.7,12535,433101
1.2,40401,198695
3.9,40043,222983
3.5,39930,236188
0.4,17093,151290
2.2,56762,212230
1.0,56458,119058
4.5,46517,215275
4.6,5451,207342
0.3,14708,447999
2.7,23558,122339
4.9,13718,368771
0.5,53244,484330
3.9,51268,135337
2.8,56935,182148
0.2,143,113704
1.6,11420,221591
3.9,42061,152390
0.5,37309,193478
4.6,27852,232423
1.0,22646,196167
2.8,25821,231068
0.7,6577,102030
3.5,54234,458955
1.6,17967,420431
4.4,39965,488420
4.1,8391,382461
3.0,39921,492476
3.7,5934,144740
4.3,23587,193900
3.9,43221,173124
4.9,17649,110592
0.5,21826,221582
2.6,10670,199759
3.6,33014,455026
4.5,10782,207069
0.9,15881,177065
1.4,13009,487427
2.4,47667,193070
2.7,34010,140696
3.4,28182,128498
3.0,32232,11891201
4.1,21286,186469
0.3,33573,375373
3.9,53230,215594
2.0,57031,153597
3.0,36149,124283
3.2,3041,455275
0.1,34622,419712
2.5,50658,447777
0.0,6,184773
2.2,32889,17706511
2.5,57820,178697
3.2,51714,169576
4.0,54061,228325
4.4,5271,440059
3.1,45045,496186
1.7,44772,229355
3.9,55505,449524
0.8,17528,203386
1.3,35590,220464
4.0,10254,156745
1.4,19827,230816
1.0,50375,405058
2.7,10387,367334
2.3,49174,167631
4.8,57371,481331
1.2,15571,486257
1.4,32370,204936
3.5,39691,228200
0.6,11039,438708
4.1,51522,43018401
1.9,36382,486840
2.7,55236,139959
0.1,19573,207306
0.1,7259,442240
3.8,12397,126784
2.1,59460,136145
3.5,55605,13508102
3.9,11694,418968
3.2,22340,428000
2.6,55355,109040
2.2,26078,151360
3.7,17869,126076
1.0,10520,215983
3.4,16853,483850
3.1,34168,173559
0.8,12936,36520401
1.3,9645,183123
1.2,3158,145424
2.7,42047,177719
3.9,59346,18958301
0.2,15813,187976
3.9,13751,216816
1.5,29965,481331
2.7,42619,434292
2.1,55652,190600
1.8,36883,495101
2.3,11263,127741
4.1,11094,202435
2.1,903,157058
4.2,44243,17706544
0.7,8547,188225
0.9,18730,168421
0.1,13954,194824
0.7,54623,200086
4.1,31379,454458
3.3,20779,185262
2.8,19998,247773
1.0,57250,484996
1.0,35941,40884401
0.3,30803,217484
3.2,28253,375540
1.4,44448,205391
1.8,16694,483346
3.8,42639,460969
4.0,2153,392257
2.9,16434,188289
4.6,59029,202480
3.1,48418,455770
0.5,11773,119137
3.2,56103,491686
3.1,16570,486619
2.1,41434,460349
3.0,10601,155052
1.2,8028,242750
3.2,24097,117724
4.8,41460,179645
3.4,15555,488059
4.0,24292,167871
1.3,42898,178448
4.4,1177,455239
1.7,37008,17623901
2.2,33996,461290
2.6,36513,207102
0.5,20140,414966
4.0,12628,20627902
0.9,29219,227863
1.4,32031,110246
